School,Name,Position,Year/Class,Status,Date Entered Portal,From Team,To Team,Rating,High School,Profile URL
Penn State,Marquis Wilson,ATH,JR,Committed,,Penn State,Purdue Boilermakers,86.00,Avon Old Farms,https://www.on3.com/rivals/marquis-wilson-84235/
Penn State,Jimmy Christ,OT,RS-SO,Entered,4/17/2023,Penn State,,86.00,Dominion,https://www.on3.com/rivals/jimmy-christ-61695/
Penn State,Trey Potts,RB,RS-JR,Committed,,Minnesota,Penn State Nittany Lions,85.00,Williamsport Area,https://www.on3.com/rivals/trey-potts-116329/
Penn State,Trey Potts,RB,RS-JR,Entered,3/13/2023,Minnesota,,85.00,Williamsport Area,https://www.on3.com/rivals/trey-potts-116329/
Penn State,Jamari Buddin,LB,RS-FR,Committed,,Penn State,New Mexico State Aggies,87.00,Belleville High School,https://www.on3.com/rivals/jamari-buddin-55111/
Penn State,Addison Penn,IOL,RS-SO,Entered,1/23/2023,Duke,,85.00,Southlake Carroll,https://www.on3.com/rivals/addison-penn-1476/
Penn State,Addison Penn,IOL,RS-SO,Committed,,Duke,Penn State Nittany Lions,85.00,Southlake Carroll,https://www.on3.com/rivals/addison-penn-1476/
Penn State,Jaden Dottin,WR,RS-SO,Entered,1/18/2023,Penn State,,85.00,Suffield Academy,https://www.on3.com/rivals/jaden-dottin-52594/
Penn State,Malik McClain,WR,SO,Committed,,Florida State,Penn State Nittany Lions,87.00,IMG Academy,https://www.on3.com/rivals/malik-mcclain-81916/
Penn State,Marquis Wilson,ATH,JR,Entered,1/16/2023,Penn State,West Virginia,86.00,Avon Old Farms,https://www.on3.com/rivals/marquis-wilson-84235/
Penn State,Dante Cephas,WR,RS-JR,Committed,,Kent State,Penn State Nittany Lions,94.52,Penn Hills,https://www.on3.com/rivals/dante-cephas-29765/
Penn State,Keyvone Lee,RB,SO,Entered,1/13/2023,Penn State,,87.00,American Collegiate Academy,https://www.on3.com/rivals/keyvone-lee-74749/
Penn State,Jamari Buddin,LB,RS-FR,Entered,1/12/2023,Penn State,West Virginia,87.00,Belleville High School,https://www.on3.com/rivals/jamari-buddin-55111/
Penn State,Fatorma Mulbah,DL,RS-SO,Committed,,Penn State,West Virginia Mountaineers,85.00,Susquehanna Twp,https://www.on3.com/rivals/fatorma-mulbah-43706/
Penn State,Malik McClain,WR,SO,Entered,1/11/2023,Florida State,,87.00,IMG Academy,https://www.on3.com/rivals/malik-mcclain-81916/
Penn State,Fatorma Mulbah,DL,RS-SO,Entered,1/05/2023,Penn State,,85.00,Susquehanna Twp,https://www.on3.com/rivals/fatorma-mulbah-43706/
Penn State,Christian Veilleux,QB,RS-FR,Committed,,Penn State,Pittsburgh Panthers,85.00,The Bullis School,https://www.on3.com/rivals/christian-veilleux-23219/
Penn State,Rodney McGraw,DL,FR,Committed,,Penn State,Louisville Cardinals,85.00,Elkhart Central,https://www.on3.com/rivals/rodney-mcgraw-101728/
Penn State,Riley Thompson,P,FR,Committed,,Florida Atlantic,Penn State Nittany Lions,80.00,Alfred Deakin High,https://www.on3.com/rivals/riley-thompson-175357/
Penn State,Riley Thompson,P,FR,Entered,12/13/2022,Florida Atlantic,,80.00,Alfred Deakin High,https://www.on3.com/rivals/riley-thompson-175357/
Penn State,Alex Felkins,K,SR,Committed,,Columbia,Penn State Nittany Lions,80.00,Holland Hall,https://www.on3.com/rivals/alex-felkins-2995/
Penn State,Jeffrey Davis Jr.,CB,RS-FR,Entered,12/05/2022,Penn State,Albany,85.83,Kingswood-Oxford School,https://www.on3.com/rivals/jeffrey-davis-jr-59775/
Penn State,Dante Cephas,WR,RS-JR,Entered,12/05/2022,Kent State,,94.52,Penn Hills,https://www.on3.com/rivals/dante-cephas-29765/
Penn State,Maleek McNeil,OT,FR,Entered,12/05/2022,Penn State,,,Walter Panas,https://www.on3.com/rivals/maleek-mcneil-81676/
Penn State,Rodney McGraw,DL,FR,Entered,12/05/2022,Penn State,,85.00,Elkhart Central,https://www.on3.com/rivals/rodney-mcgraw-101728/
Penn State,Christian Veilleux,QB,RS-FR,Entered,12/05/2022,Penn State,,85.00,The Bullis School,https://www.on3.com/rivals/christian-veilleux-23219/
Penn State,Alex Felkins,K,SR,Entered,10/27/2022,Columbia,,80.00,Holland Hall,https://www.on3.com/rivals/alex-felkins-2995/
Penn State,Ken Talley,EDGE,FR,Committed,,Penn State,Michigan State Spartans,86.00,Northeast,https://www.on3.com/rivals/ken-talley-72645/
Penn State,Caziah Holmes,RB,RS-SO,Committed,,Penn State,Florida State Seminoles,89.51,Cocoa,https://www.on3.com/rivals/caziah-holmes-19253/
Penn State,Ken Talley,EDGE,FR,Entered,8/15/2022,Penn State,,86.00,Northeast,https://www.on3.com/rivals/ken-talley-72645/
Penn State,Caziah Holmes,RB,RS-SO,Entered,8/15/2022,Penn State,,89.51,Cocoa,https://www.on3.com/rivals/caziah-holmes-19253/
Penn State,Alonzo Ford,,,Entered,,Old Dominion,,87.00,Varina,https://www.on3.com/rivals/alonzo-ford-3945/
Pittsburgh,Ak’Bar Shabazz II,CB,RS-FR,Committed,,Pittsburgh,West Virginia Mountaineers,84.00,Harrison,https://www.on3.com/rivals/akbar-shabazz-ii-2385/
Pittsburgh,Jackson Brown,OT,FR,Committed,,California,Pittsburgh Panthers,86.00,San Ramon Valley,https://www.on3.com/rivals/jackson-brown-51509/
Pittsburgh,Jackson Brown,OT,FR,Entered,4/28/2023,California,,86.00,San Ramon Valley,https://www.on3.com/rivals/jackson-brown-51509/
Pittsburgh,Malcolm Epps,TE,RS-SR,Committed,,USC,Pittsburgh Panthers,86.00,Dekaney,https://www.on3.com/rivals/malcolm-epps-81548/
Pittsburgh,Myles Alston,WR,RS-FR,Entered,4/18/2023,Pittsburgh,,85.00,Ocean Lakes,https://www.on3.com/rivals/myles-alston-90641/
Pittsburgh,Malcolm Epps,TE,RS-SR,Entered,3/22/2023,USC,,86.00,Dekaney,https://www.on3.com/rivals/malcolm-epps-81548/
Pittsburgh,Judson Tallandier,CB,RS-JR,Committed,,Pittsburgh,Akron Zips,84.00,DeMatha Catholic,https://www.on3.com/rivals/judson-tallandier-68522/
Pittsburgh,Daejon Reynolds,WR,RS-FR,Committed,,Florida,Pittsburgh Panthers,87.00,Grayson,https://www.on3.com/rivals/daejon-reynolds-27830/
Pittsburgh,Vincent Davis,RB,SR,Committed,,Pittsburgh,UNLV Rebels,86.00,Cardinal Gibbons,https://www.on3.com/rivals/vincent-davis-119723/
Pittsburgh,Vincent Davis,RB,SR,Entered,1/11/2023,Pittsburgh,,86.00,Cardinal Gibbons,https://www.on3.com/rivals/vincent-davis-119723/
Pittsburgh,Derrick Davis Jr.,S,RS-FR,Committed,,LSU,Pittsburgh Panthers,89.14,Gateway,https://www.on3.com/rivals/derrick-davis-jr-35050/
Pittsburgh,Khalil Anderson,CB,RS-FR,Committed,,Pittsburgh,East Tennessee State Buccaneers,88.55,Riverwood,https://www.on3.com/rivals/khalil-anderson-74854/
Pittsburgh,Jaylon Barden,ATH,JR,Committed,,Pittsburgh,Georgia Southern Eagles,82.00,Westside,https://www.on3.com/rivals/jaylon-barden-59077/
Pittsburgh,Myles Alston,WR,RS-FR,Committed,,Pittsburgh,Old Dominion Monarchs,85.00,Ocean Lakes,https://www.on3.com/rivals/myles-alston-90641/
Pittsburgh,Kyi Wright,TE,RS-JR,Committed,,Pittsburgh,James Madison Dukes,83.00,Farrell,https://www.on3.com/rivals/kyi-wright-76335/
Pittsburgh,Kedon Slovis,QB,SR,Committed,,Pittsburgh,BYU Cougars,90.67,Desert Mountain,https://www.on3.com/rivals/kedon-slovis-71735/
Pittsburgh,Jaden Bradley,WR,RS-FR,Committed,,Pittsburgh,Charlotte 49ers,83.00,DeMatha Catholic,https://www.on3.com/rivals/jaden-bradley-52575/
Pittsburgh,John Morgan,EDGE,RS-SR,Committed,,Pittsburgh,Arkansas Razorbacks,89.24,DeMatha Catholic,https://www.on3.com/rivals/john-morgan-63444/
Pittsburgh,Christian Veilleux,QB,RS-FR,Committed,,Penn State,Pittsburgh Panthers,85.00,The Bullis School,https://www.on3.com/rivals/christian-veilleux-23219/
Pittsburgh,Donovan McMillon,S,SO,Committed,,Florida,Pittsburgh Panthers,89.08,Peters Township,https://www.on3.com/rivals/donovan-mcmillon-38211/
Pittsburgh,John Morgan,EDGE,RS-SR,Entered,12/13/2022,Pittsburgh,,89.24,DeMatha Catholic,https://www.on3.com/rivals/john-morgan-63444/
Pittsburgh,Derrick Davis Jr.,S,RS-FR,Entered,12/13/2022,LSU,,89.14,Gateway,https://www.on3.com/rivals/derrick-davis-jr-35050/
Pittsburgh,Kyi Wright,TE,RS-JR,Entered,12/10/2022,Pittsburgh,,83.00,Farrell,https://www.on3.com/rivals/kyi-wright-76335/
Pittsburgh,Jeff Yurk,P,SO,Committed,,Elon,Pittsburgh Panthers,,Pinecrest,https://www.on3.com/rivals/jeff-yurk-59712/
Pittsburgh,Donovan McMillon,S,SO,Entered,12/07/2022,Florida,,89.08,Peters Township,https://www.on3.com/rivals/donovan-mcmillon-38211/
Pittsburgh,Daejon Reynolds,WR,RS-FR,Entered,12/06/2022,Florida,,87.00,Grayson,https://www.on3.com/rivals/daejon-reynolds-27830/
Pittsburgh,Phil Jurkovec,QB,RS-JR,Committed,,Boston College,Pittsburgh Panthers,89.67,Pine-Richland,https://www.on3.com/rivals/phil-jurkovec-141840/
Pittsburgh,Kedon Slovis,QB,SR,Entered,12/05/2022,Pittsburgh,,90.67,Desert Mountain,https://www.on3.com/rivals/kedon-slovis-71735/
Pittsburgh,Khalil Anderson,CB,RS-FR,Entered,12/05/2022,Pittsburgh,,88.55,Riverwood,https://www.on3.com/rivals/khalil-anderson-74854/
Pittsburgh,Samuel Williams,EDGE,RS-SO,Entered,12/05/2022,Pittsburgh,,82.87,Calvary Christian Academy,https://www.on3.com/rivals/samuel-williams-104825/
Pittsburgh,Jaylon Barden,ATH,JR,Entered,12/05/2022,Pittsburgh,,82.00,Westside,https://www.on3.com/rivals/jaylon-barden-59077/
Pittsburgh,Jaden Bradley,WR,RS-FR,Entered,12/05/2022,Pittsburgh,,83.00,DeMatha Catholic,https://www.on3.com/rivals/jaden-bradley-52575/
Pittsburgh,Christian Veilleux,QB,RS-FR,Entered,12/05/2022,Penn State,,85.00,The Bullis School,https://www.on3.com/rivals/christian-veilleux-23219/
Pittsburgh,Phil Jurkovec,QB,RS-JR,Entered,12/02/2022,Boston College,,89.67,Pine-Richland,https://www.on3.com/rivals/phil-jurkovec-141840/
Pittsburgh,Jeff Yurk,P,SO,Entered,12/01/2022,Elon,,,Pinecrest,https://www.on3.com/rivals/jeff-yurk-59712/
Pittsburgh,Judson Tallandier,CB,RS-JR,Entered,11/29/2022,Pittsburgh,,84.00,DeMatha Catholic,https://www.on3.com/rivals/judson-tallandier-68522/
Pittsburgh,Ak’Bar Shabazz II,CB,RS-FR,Entered,8/03/2022,Pittsburgh,,84.00,Harrison,https://www.on3.com/rivals/akbar-shabazz-ii-2385/
Purdue,Tee Denson,CB,RS-JR,Committed,,Purdue,Jacksonville State Gamecocks,84.00,Cedar Grove,https://www.on3.com/rivals/tee-denson-111111/
Purdue,Tee Denson,CB,RS-JR,Entered,1/17/2024,Purdue,,84.00,Cedar Grove,https://www.on3.com/rivals/tee-denson-111111/
Purdue,Brandon Calloway,CB,RS-SO,Entered,1/02/2024,Purdue,,82.00,Griffin,https://www.on3.com/rivals/brandon-calloway-12288/
Purdue,Jamari Brown,CB,RS-JR,Committed,,Purdue,Mississippi State Bulldogs,85.30,Blanche Ely,https://www.on3.com/rivals/jamari-brown-55110/
Purdue,Rickey Smith,CB,SO,Committed,,Purdue,Middle Tennessee State Blue Raiders,81.63,Jones,https://www.on3.com/rivals/rickey-smith-100207/
Purdue,Jordan Buchanan,CB,FR,Committed,,Purdue,South Alabama Jaguars,84.00,North Gwinnett,https://www.on3.com/rivals/jordan-buchanan-147012/
Purdue,Jamari Brown,CB,RS-JR,Entered,6/03/2023,Purdue,,85.30,Blanche Ely,https://www.on3.com/rivals/jamari-brown-55110/
Purdue,Markevious Brown,CB,SO,Committed,,Ole Miss,Purdue Boilermakers,85.00,IMG Academy,https://www.on3.com/rivals/markevious-brown-83732/
Purdue,Jacob Wahlberg,LB,RS-SO,Entered,5/17/2023,Purdue,Western Michigan,85.00,Mona Shores,https://www.on3.com/rivals/jacob-wahlberg-52288/
Purdue,Brady Allen,QB,FR,Committed,,Purdue,Louisville Cardinals,91.73,Gibson Southern,https://www.on3.com/rivals/brady-allen-11833/
Purdue,Tristan Cox,RB,RS-FR,Committed,,Purdue,Ohio Bobcats,82.00,Pulaski County,https://www.on3.com/rivals/tristan-cox-116405/
Purdue,Luke Griffin,OT,RS-JR,Committed,,Missouri,Purdue Boilermakers,85.00,North Murray,https://www.on3.com/rivals/luke-griffin-80672/
Purdue,Braxton Myers,CB,SR,Committed,,Coppell,Purdue Boilermakers,91.58,Coppell,https://www.on3.com/rivals/braxton-myers-13490/
Purdue,Tristan Cox,RB,RS-FR,Entered,4/30/2023,Purdue,Ohio,82.00,Pulaski County,https://www.on3.com/rivals/tristan-cox-116405/
Purdue,Jordan Buchanan,CB,FR,Entered,4/30/2023,Purdue,,84.00,North Gwinnett,https://www.on3.com/rivals/jordan-buchanan-147012/
Purdue,Milton Wright,WR,SR,Entered,4/30/2023,Purdue,,91.90,Christian Academy of Louisville,https://www.on3.com/rivals/milton-wright-89808/
Purdue,Kentrell Marks,RB,FR,Entered,4/27/2023,Purdue,,86.00,Valley Forge,https://www.on3.com/rivals/kentrell-marks-73522/
Purdue,Eric Miller,OT,RS-JR,Committed,,Purdue,Louisville Cardinals,89.60,William Mason,https://www.on3.com/rivals/eric-miller-42262/
Purdue,Eric Miller,OT,RS-JR,Entered,4/25/2023,Purdue,,89.60,William Mason,https://www.on3.com/rivals/eric-miller-42262/
Purdue,Jah'von Grigsby,S,RS-FR,Entered,4/25/2023,Purdue,,84.00,Scotlandville Magnet,https://www.on3.com/rivals/jahvon-grigsby-52894/
Purdue,Brady Allen,QB,FR,Entered,4/25/2023,Purdue,,91.73,Gibson Southern,https://www.on3.com/rivals/brady-allen-11833/
Purdue,Jeffrey M'Ba,DL,SO,Committed,,Auburn,Purdue Boilermakers,87.00,St. Thomas More,https://www.on3.com/rivals/jeffrey-mba-59797/
Purdue,Charlie Kenrich,TE,FR,Entered,4/24/2023,Purdue,,84.00,Lakota East,https://www.on3.com/rivals/charlie-kenrich-20448/
Purdue,Markevious Brown,CB,SO,Entered,4/19/2023,Ole Miss,,85.00,IMG Academy,https://www.on3.com/rivals/markevious-brown-83732/
Purdue,Marquis Wilson,ATH,JR,Committed,,Penn State,Purdue Boilermakers,86.00,Avon Old Farms,https://www.on3.com/rivals/marquis-wilson-84235/
Purdue,Jeffrey M'Ba,DL,SO,Entered,4/15/2023,Auburn,,87.00,St. Thomas More,https://www.on3.com/rivals/jeffrey-mba-59797/
Purdue,Luke Griffin,OT,RS-JR,Entered,4/12/2023,Missouri,Purdue,85.00,North Murray,https://www.on3.com/rivals/luke-griffin-80672/
Purdue,Malik Langham,DL,SR,Committed,,Vanderbilt,Purdue Boilermakers,85.00,Lee,https://www.on3.com/rivals/malik-langham-81891/
Purdue,Terence Thomas,S,FR,Committed,,Purdue,Akron Zips,84.00,Boardman,https://www.on3.com/rivals/terence-thomas-111254/
Purdue,Chris Van Eekeren,,,Committed,,Purdue,Temple Owls,80.00,,https://www.on3.com/rivals/chris-van-eekeren-160515/
Purdue,Salim Turner-Muhammad,CB,SR,Committed,,Stanford,Purdue Boilermakers,86.00,Episcopal,https://www.on3.com/rivals/salim-turner-muhammad-104162/
Purdue,Greg Hudgins,DL,RS-SO,Committed,,Purdue,Charlotte 49ers,84.00,St. John's College,https://www.on3.com/rivals/greg-hudgins-143704/
Purdue,King Doerue,RB,RS-SO,Entered,1/20/2023,Purdue,,85.00,Tascosa,https://www.on3.com/rivals/king-doerue-75237/
Purdue,Terence Thomas,S,FR,Entered,1/20/2023,Purdue,Akron,84.00,Boardman,https://www.on3.com/rivals/terence-thomas-111254/
Purdue,Isaiah Nichols,DL,RS-JR,Committed,,Arkansas,Purdue Boilermakers,86.00,Springdale,https://www.on3.com/rivals/isaiah-nichols-49667/
Purdue,Marquis Wilson,ATH,JR,Entered,1/16/2023,Penn State,West Virginia,86.00,Avon Old Farms,https://www.on3.com/rivals/marquis-wilson-84235/
Purdue,Jalen Grant,IOL,JR,Committed,,Bowling Green,Purdue Boilermakers,86.00,Mount Carmel,https://www.on3.com/rivals/jalen-grant-54288/
Purdue,Anthony Brown,S,FR,Committed,,Arkansas,Purdue Boilermakers,87.00,Milan,https://www.on3.com/rivals/anthony-brown-5931/
Purdue,Anthony Brown,S,FR,Entered,1/12/2023,Arkansas,,87.00,Milan,https://www.on3.com/rivals/anthony-brown-5931/
Purdue,Rickey Smith,CB,SO,Entered,1/11/2023,Purdue,,81.63,Jones,https://www.on3.com/rivals/rickey-smith-100207/
Purdue,Michael Alaimo,QB,RS-SO,Entered,1/10/2023,Purdue,,89.55,St. Joseph Regional,https://www.on3.com/rivals/michael-alaimo-87283/
Purdue,Branson Deen,DL,RS-SR,Committed,,Purdue,Miami Hurricanes,91.78,Lawrence Central,https://www.on3.com/rivals/branson-deen-13421/
Purdue,Jack Sullivan,DL,RS-JR,Committed,,Purdue,USC Trojans,91.55,Plainfield East,https://www.on3.com/rivals/jack-sullivan-51368/
Purdue,Lawrence Johnson,DL,RS-SR,Committed,,Purdue,Auburn Tigers,86.00,Snider,https://www.on3.com/rivals/lawrence-johnson-142303/
Purdue,Jalen Grant,IOL,JR,Entered,1/02/2023,Bowling Green,,86.00,Mount Carmel,https://www.on3.com/rivals/jalen-grant-54288/
Purdue,Hudson Card,QB,RS-SO,Committed,,Texas,Purdue Boilermakers,91.71,Lake Travis,https://www.on3.com/rivals/hudson-card-48300/
Purdue,Jack Sullivan,DL,RS-JR,Entered,12/23/2022,Purdue,,91.55,Plainfield East,https://www.on3.com/rivals/jack-sullivan-51368/
Purdue,Lawrence Johnson,DL,RS-SR,Entered,12/21/2022,Purdue,,86.00,Snider,https://www.on3.com/rivals/lawrence-johnson-142303/
Purdue,Branson Deen,DL,RS-SR,Entered,12/21/2022,Purdue,,91.78,Lawrence Central,https://www.on3.com/rivals/branson-deen-13421/
Purdue,Isaiah Nichols,DL,RS-JR,Entered,12/19/2022,Arkansas,,86.00,Springdale,https://www.on3.com/rivals/isaiah-nichols-49667/
Purdue,Spencer Holstege,IOL,RS-JR,Committed,,Purdue,UCLA Bruins,92.69,South Christian,https://www.on3.com/rivals/spencer-holstege-107993/
Purdue,Malik Langham,DL,SR,Entered,12/10/2022,Vanderbilt,Georgia Southern,85.00,Lee,https://www.on3.com/rivals/malik-langham-81891/
Purdue,Greg Hudgins,DL,RS-SO,Entered,12/05/2022,Purdue,,84.00,St. John's College,https://www.on3.com/rivals/greg-hudgins-143704/
Purdue,Kobe Lewis,RB,SR,Entered,12/05/2022,Purdue,,86.00,Sumter County,https://www.on3.com/rivals/kobe-lewis-75547/
Purdue,Spencer Holstege,IOL,RS-JR,Entered,12/05/2022,Purdue,,92.69,South Christian,https://www.on3.com/rivals/spencer-holstege-107993/
Purdue,Hudson Card,QB,RS-SO,Entered,12/05/2022,Texas,,91.71,Lake Travis,https://www.on3.com/rivals/hudson-card-48300/
Purdue,Kyle Bilodeau,TE,JR,Entered,12/05/2022,Purdue,,87.57,Woodberry Forest,https://www.on3.com/rivals/kyle-bilodeau-76418/
Purdue,Salim Turner-Muhammad,CB,SR,Entered,12/01/2022,Stanford,Purdue,86.00,Episcopal,https://www.on3.com/rivals/salim-turner-muhammad-104162/
Purdue,Chris Van Eekeren,,,Entered,,Purdue,,80.00,,https://www.on3.com/rivals/chris-van-eekeren-160515/
Purdue,Braxton Myers,CB,SR,Entered,,Coppell,,91.58,Coppell,https://www.on3.com/rivals/braxton-myers-13490/
Rice,Moh Bility,CB,FR,Committed,,North Texas,Rice Owls,,North Dallas,https://www.on3.com/rivals/moh-bility-90120/
Rice,Bradley Rozner,WR,RS-JR,Committed,,Rice,NC State Wolfpack,86.00,Needville,https://www.on3.com/rivals/bradley-rozner-11805/
Rice,Bradley Rozner,WR,RS-JR,Entered,7/05/2023,Rice,,86.00,Needville,https://www.on3.com/rivals/bradley-rozner-11805/
Rice,Moh Bility,CB,FR,Entered,6/16/2023,North Texas,Rice,,North Dallas,https://www.on3.com/rivals/moh-bility-90120/
Rice,TJ McMahon,QB,RS-JR,Entered,4/20/2023,Rice,,86.00,Servite,https://www.on3.com/rivals/tj-mcmahon-113123/
Rice,Jerry Johnson,IOL,RS-SO,Committed,,Rice,Texas A&M Aggies,83.00,Treasure Coast,https://www.on3.com/rivals/jerry-johnson-144516/
Rice,Jerry Johnson,IOL,RS-SO,Entered,3/07/2023,Rice,,83.00,Treasure Coast,https://www.on3.com/rivals/jerry-johnson-144516/
Rice,Matt Sykes,WR,JR,Committed,,UCLA,Rice Owls,83.00,St Louis School,https://www.on3.com/rivals/matt-sykes-85829/
Rice,Lavel Dumont,OT,RS-JR,Committed,,Toledo,Rice Owls,82.00,Wharton,https://www.on3.com/rivals/lavel-dumont-78536/
Rice,Matt Sykes,WR,JR,Entered,1/10/2023,UCLA,,83.00,St Louis School,https://www.on3.com/rivals/matt-sykes-85829/
Rice,Ethan Powell,TE,SR,Committed,,Avatar,Nelson University,82.00,,https://www.on3.com/rivals/ethan-powell-175686/
Rice,Coleman Coco,DL,SR,Committed,,Colgate,Rice Owls,85.00,Mt. Lebanon,https://www.on3.com/rivals/coleman-coco-24936/
Rice,JT Daniels,QB,RS-JR,Committed,,West Virginia,Rice Owls,87.00,Mater Dei,https://www.on3.com/rivals/jt-daniels-68384/
Rice,Brant Banks,OT,RS-SO,Committed,,Nebraska,Rice Owls,84.00,Westbury Christian School,https://www.on3.com/rivals/brant-banks-13426/
Rice,Matthew Hall,TE,RS-SO,Committed,,Avatar,Truman State,85.00,Rock Bridge,https://www.on3.com/rivals/matthew-hall-175619/
Rice,JT Daniels,QB,RS-JR,Entered,12/08/2022,West Virginia,Rice,87.00,Mater Dei,https://www.on3.com/rivals/jt-daniels-68384/
Rice,Aidan Siano,LB,RS-FR,Entered,12/07/2022,Rice,,80.47,Prosper,https://www.on3.com/rivals/aidan-siano-2050/
Rice,Ethan Powell,TE,SR,Entered,12/05/2022,Avatar,Nelson University,82.00,,https://www.on3.com/rivals/ethan-powell-175686/
Rice,Garrett Braden,LB,RS-SO,Entered,12/05/2022,Rice,,76.32,New Canaan,https://www.on3.com/rivals/garrett-braden-44889/
Rice,Matthew Hall,TE,RS-SO,Entered,12/05/2022,Avatar,Truman State,85.00,Rock Bridge,https://www.on3.com/rivals/matthew-hall-175619/
Rice,Lavel Dumont,OT,RS-JR,Entered,12/05/2022,Toledo,Georgia State,82.00,Wharton,https://www.on3.com/rivals/lavel-dumont-78536/
Rice,Brant Banks,OT,RS-SO,Entered,12/01/2022,Nebraska,Rice,84.00,Westbury Christian School,https://www.on3.com/rivals/brant-banks-13426/
Rice,Coleman Coco,DL,SR,Entered,11/23/2022,Colgate,Pittsburgh,85.00,Mt. Lebanon,https://www.on3.com/rivals/coleman-coco-24936/
Rutgers,Shawn Bowman,TE,RS-JR,Committed,,Maine,Rutgers Scarlet Knights,,Howard HS Of Technolo,https://www.on3.com/rivals/shawn-bowman-236011/
Rutgers,Shawn Bowman,TE,RS-JR,Entered,5/08/2023,Maine,,,Howard HS Of Technolo,https://www.on3.com/rivals/shawn-bowman-236011/
Rutgers,Micah Wing,LB,FR,Entered,5/01/2023,Rutgers,,83.00,Salesianum,https://www.on3.com/rivals/micah-wing-87249/
Rutgers,Willie Tyler,IOL,SR,Committed,,Rutgers,Louisville Cardinals,86.00,Lutheran,https://www.on3.com/rivals/willie-tyler-121596/
Rutgers,Anthony Johnson,LB,FR,Entered,4/18/2023,Rutgers,,87.00,Neumann Goretti,https://www.on3.com/rivals/anthony-johnson-144343/
Rutgers,Brad Harris,IOL,FR,Entered,4/17/2023,Avatar,Rutgers,82.00,St. Joseph's Prep School,https://www.on3.com/rivals/brad-harris-11565/
Rutgers,Willie Tyler,IOL,SR,Entered,2/28/2023,Rutgers,,86.00,Lutheran,https://www.on3.com/rivals/willie-tyler-121596/
Rutgers,Naseim Brantley,WR,SR,Committed,,Western Illinois,Rutgers Scarlet Knights,,Howell,https://www.on3.com/rivals/naseim-brantley-177235/
Rutgers,Austin Dean,LB,SO,Committed,,Rutgers,Georgia Tech Yellow Jackets,84.00,Berkeley Prep,https://www.on3.com/rivals/austin-dean-8323/
Rutgers,Charles Amankwaa,CB,SR,Committed,,Akron,Rutgers Scarlet Knights,82.00,Hillsborough,https://www.on3.com/rivals/charles-amankwaa-20013/
Rutgers,Naseim Brantley,WR,SR,Entered,1/17/2023,Western Illinois,,,Howell,https://www.on3.com/rivals/naseim-brantley-177235/
Rutgers,Joshua Youngblood,WR,JR,Committed,,Rutgers,Delaware Fightin' Blue Hens,82.95,Berkeley Prep,https://www.on3.com/rivals/joshua-youngblood-67790/
Rutgers,Matt Alaimo,TE,SR,Committed,,Rutgers,Coastal Carolina Chanticleers,88.00,St. Joseph Regional,https://www.on3.com/rivals/matt-alaimo-85030/
Rutgers,David Nwaogwugwu,OT,SR,Committed,,Rutgers,Toledo Rockets,82.00,Dewitt Clinton,https://www.on3.com/rivals/david-nwaogwugwu-31934/
Rutgers,Isaiah Iton,DL,JR,Committed,,Ole Miss,Rutgers Scarlet Knights,85.00,Pearland,https://www.on3.com/rivals/isaiah-iton-143925/
Rutgers,Isaiah Iton,DL,JR,Entered,1/06/2023,Ole Miss,,85.00,Pearland,https://www.on3.com/rivals/isaiah-iton-143925/
Rutgers,David Nwaogwugwu,OT,SR,Entered,12/26/2022,Rutgers,,82.00,Dewitt Clinton,https://www.on3.com/rivals/david-nwaogwugwu-31934/
Rutgers,Don Munnerlyn,WR,SO,Committed,,Rutgers,Toledo Rockets,82.00,Independence,https://www.on3.com/rivals/don-munnerlyn-106927/
Rutgers,Eric Rogers,CB,SO,Committed,,Northern Illinois,Rutgers Scarlet Knights,85.00,Burlington Township,https://www.on3.com/rivals/eric-rogers-42366/
Rutgers,Flip Dixon,S,SO,Committed,,Minnesota,Rutgers Scarlet Knights,87.00,Statesboro,https://www.on3.com/rivals/flip-dixon-87622/
Rutgers,Shawn Collins,DL,RS-FR,Committed,,Rutgers,Appalachian State Mountaineers,83.00,Montclair,https://www.on3.com/rivals/shawn-collins-106861/
Rutgers,Khayri Banton,LB,SO,Entered,12/05/2022,Rutgers,,85.25,West Side,https://www.on3.com/rivals/khayri-banton-75016/
Rutgers,Matt Alaimo,TE,SR,Entered,12/05/2022,Rutgers,,88.00,St. Joseph Regional,https://www.on3.com/rivals/matt-alaimo-85030/
Rutgers,Austin Dean,LB,SO,Entered,12/05/2022,Rutgers,,84.00,Berkeley Prep,https://www.on3.com/rivals/austin-dean-8323/
Rutgers,Flip Dixon,S,SO,Entered,12/05/2022,Minnesota,,87.00,Statesboro,https://www.on3.com/rivals/flip-dixon-87622/
Rutgers,Eric Rogers,CB,SO,Entered,12/05/2022,Northern Illinois,,85.00,Burlington Township,https://www.on3.com/rivals/eric-rogers-42366/
Rutgers,Joshua Youngblood,WR,JR,Entered,12/05/2022,Rutgers,,82.95,Berkeley Prep,https://www.on3.com/rivals/joshua-youngblood-67790/
Rutgers,Taj Harris,WR,RS-SR,Entered,11/16/2022,Rutgers,Massachusetts,85.00,Palmyra,https://www.on3.com/rivals/taj-harris-109861/
Rutgers,Charles Amankwaa,CB,SR,Entered,10/27/2022,Akron,,82.00,Hillsborough,https://www.on3.com/rivals/charles-amankwaa-20013/
