team,institution_key,name,position,height,weight,stars,rating,status,from_school,to_school,profile_url
Arizona,24087,Shane King,TE,"6'5""",230 lbs,3,0.8500,Committed,Southern Miss,Arizona,https://247sports.com/player/shane-king-46149749/college-342036/
Arizona,24087,Jordan Ross,WR,"5'10""",180 lbs,3,0.8500,Committed,Colorado State,Arizona,https://247sports.com/player/jordan-ross-46116633/college-318859/
Arizona,24087,Lee Molette III,S,"6'1""",190 lbs,3,0.8600,Committed,UConn,Arizona,https://247sports.com/player/lee-molette-iii-46115826/college-288121/
Arizona,24087,Carter Schwartz,P,"6'4""",225 lbs,0,( N/A ),Committed,Louisville,Arizona,https://247sports.com/player/carter-schwartz-46138725/college-343186/
Arizona,24087,Tyrese Boss,CB,"5'11""",190 lbs,3,0.8600,Committed,Wyoming,Arizona,https://247sports.com/player/tyrese-boss-46146026/college-318969/
Arizona,24087,Everett Roussaw Jr.,LB,"6'3""",230 lbs,3,0.8500,Committed,Memphis,Arizona,https://247sports.com/player/everett-roussaw-jr-46113375/college-334285/
Arizona,24087,Dwight Bootle II,CB,"5'10""",180 lbs,3,0.8500,Committed,Charlotte,Arizona,https://247sports.com/player/dwight-bootle-ii-46113259/college-333477/
Arizona,24087,Malcolm Hartzog,S,"5'9""",185 lbs,3,0.8600,Committed,Nebraska,Arizona,https://247sports.com/player/malcolm-hartzog-46115691/college-280241/
Arizona,24087,Zachary Henning,IOL,"6'5""",310 lbs,3,0.8500,Committed,Washington,Arizona,https://247sports.com/player/zachary-henning-46125432/college-293381/
Arizona,24087,Jake Griffin,OT,"6'5""",305 lbs,3,0.8500,Committed,BYU,Arizona,https://247sports.com/player/jake-griffin-46081379/college-292191/
Arizona,24087,Nate Hale,OT,"6'5""",295 lbs,3,0.8400,Committed,San Jose State,Arizona,https://247sports.com/player/nate-hale-46133513/college-300713/
Arizona,24087,Matai Tagoa'i,LB,"6'4""",205 lbs,3,0.8600,Committed,USC,Arizona,https://247sports.com/player/matai-tagoai-46136825/college-341988/
Arizona,24087,Antwan Roberts,RB,"6'1""",203 lbs,3,0.8600,Committed,Marshall,Arizona,https://247sports.com/player/antwan-roberts-46082847/college-342233/
Arizona,24087,DJ Jordan,WR,"6'0""",175 lbs,3,0.8600,Committed,USC,Arizona,https://247sports.com/player/dj-jordan-46131723/college-312345/
Arizona,24087,Tyler Prasuhn,K,"6'2""",181 lbs,2,0.7900,Committed,Arizona,San Diego State,https://247sports.com/player/tyler-prasuhn-46150910/college-349636/
Arizona,24087,Devin Dunn,S,"5'10""",192 lbs,0,( N/A ),Committed,Arizona,Montana,https://247sports.com/player/devin-dunn-46159976/college-339729/
Arizona,24087,Jordan Brown,OT,"6'5""",323 lbs,3,0.8500,Committed,Arizona,Georgia State,https://247sports.com/player/jordan-brown-46138273/college-333108/
Arizona,24087,Siale Uluave,IOL,"6'5""",409 lbs,3,0.8200,N/A,Arizona,N/A,https://247sports.com/player/siale-uluave-46131720/college-341602/
Arizona,24087,Gianni Edwards,CB,"5'11""",158 lbs,3,0.8600,Committed,Arizona,Montana State,https://247sports.com/player/gianni-edwards-46131419/college-341607/
Arizona,24087,Marquis Groves-Killebrew,CB,"6'0""",179 lbs,3,0.8600,Committed,Arizona,California,https://247sports.com/player/marquis-groves-killebrew-46083134/college-312312/
Arizona,24087,Jack Luttrell,S,"6'0""",188 lbs,3,0.8500,Enrolled,Arizona,Auburn,https://247sports.com/player/jack-luttrell-46109297/college-312317/
Arizona,24087,Jarra Anderson,DL,"6'2""",270 lbs,3,0.8500,Committed,Arizona,Sam Houston,https://247sports.com/player/jarra-anderson-46114127/college-319441/
Arizona,24087,Jshawn Frausto-Ramos,S,"6'0""",200 lbs,3,0.8500,Enrolled,Arizona,Washington State,https://247sports.com/player/jshawn-frausto-ramos-46102062/college-333119/
Arizona,24087,Rex Haynes,WR,"6'4""",204 lbs,3,0.8200,Committed,Arizona,Utah State,https://247sports.com/player/rex-haynes-46085536/college-286001/
Arizona,24087,Jeremiah Patterson,WR,"5'10""",173 lbs,2,0.7900,N/A,Arizona,N/A,https://247sports.com/player/jeremiah-patterson-46099904/college-319429/
Arizona,24087,Kayden Luke,TE,"5'11""",249 lbs,3,0.8500,Enrolled,Arizona,West Virginia,https://247sports.com/player/kayden-luke-46163933/college-349970/
Arizona,24087,Devin Hyatt,WR,"6'2""",184 lbs,3,0.8500,Committed,Arizona,Miami (OH),https://247sports.com/player/devin-hyatt-46086664/college-300565/
Arizona,24087,Kaleb Bilal-Jones,DL,"6'1""",312 lbs,3,0.8400,Enrolled,Arizona,Iowa State,https://247sports.com/player/kaleb-bilal-jones-46128443/college-342334/
Arizona,24087,Braedyn Locke,QB,"6'0""",214 lbs,3,0.8500,Committed,Arizona,Tarleton State,https://247sports.com/player/braedyn-locke-46093750/college-333097/
Arizona,24087,Eduwa Okundaye,Edge,"6'2""",243 lbs,3,0.8600,Enrolled,Arizona,Washington State,https://247sports.com/player/eduwa-okundaye-46138884/college-319432/
Arizona,24087,Stacy Bey,LB,"6'1""",201 lbs,3,0.8500,Committed,Arizona,Sam Houston,https://247sports.com/player/stacy-bey-46118385/college-319431/
Arizona,24087,Michael Wooten,IOL,"6'5""",323 lbs,3,0.8500,Enrolled,Arizona,South Florida,https://247sports.com/player/michael-wooten-46110691/college-319442/
Arizona,24087,Chancellor Owens,DL,"6'3""",285 lbs,3,0.8500,Committed,Arizona,Texas State,https://247sports.com/player/chancellor-owens-46154084/college-333120/
Arizona,24087,Keyan Burnett,TE,"6'6""",248 lbs,3,0.8600,Committed,Arizona,UNLV,https://247sports.com/player/keyan-burnett-46084387/college-341562/
Arizona State,24088,Nigel Pringle,CB,"6'2""",177 lbs,3,0.8500,Enrolled,Arkansas,Arizona State,https://247sports.com/player/nigel-pringle-46138819/college-340775/
Arizona State,24088,Mikey Keene,QB,"5'11""",200 lbs,3,0.8500,Enrolled,Michigan,Arizona State,https://247sports.com/player/mikey-keene-46100214/college-334067/
Arizona State,24088,Emar'rion Winston,Edge,"6'4""",247 lbs,3,0.8600,Committed,Baylor,Arizona State,https://247sports.com/player/emarrion-winston-46082442/college-334563/
Arizona State,24088,Marquis Gillis,RB,"6'0""",210 lbs,3,0.8500,Enrolled,Delaware State,Arizona State,https://247sports.com/player/marquis-gillis-46163556/college-348911/
Arizona State,24088,Antoine Belgrave-Shorter,S,"6'0""",198 lbs,3,0.8600,Enrolled,Penn State,Arizona State,https://247sports.com/player/antoine-belgrave-shorter-46136584/college-307260/
Arizona State,24088,Chance Rucker,CB,"6'1""",179 lbs,3,0.8500,Enrolled,Michigan State,Arizona State,https://247sports.com/player/chance-rucker-46128572/college-294745/
Arizona State,24088,Nick McLarty,P,"6'7""",255 lbs,3,0.8000,Enrolled,Ohio State,Arizona State,https://247sports.com/player/nick-mclarty-46148187/college-318494/
Arizona State,24088,Ramere Davis,LB,"6'1""",205 lbs,3,0.8500,Enrolled,Northern Arizona,Arizona State,https://247sports.com/player/ramere-davis-46103832/college-349005/
Arizona State,24088,Caleb Chester,CB,"6'1""",179 lbs,3,0.8500,Enrolled,Texas,Arizona State,https://247sports.com/player/caleb-chester-46113667/college-327802/
Arizona State,24088,Carson Smith,K,"5'11""",176 lbs,0,( N/A ),Enrolled,Austin Peay,Arizona State,https://247sports.com/player/carson-smith-46163532/college-348841/
Arizona State,24088,Cutter Boley,QB,"6'5""",220 lbs,3,0.8900,Enrolled,Kentucky,Arizona State,https://247sports.com/player/cutter-boley-46125804/college-307160/
Arizona State,24088,Tana Alo-Tupuola,IOL,"6'2""",325 lbs,3,0.8700,Enrolled,Georgia Tech,Arizona State,https://247sports.com/player/tana-alo-tupuola-46132329/college-306835/
Arizona State,24088,Jalen Thompson,Edge,"6'3""",260 lbs,3,0.8900,Enrolled,Michigan State,Arizona State,https://247sports.com/player/jalen-thompson-46112097/college-298760/
Arizona State,24088,Owen Long,LB,"6'2""",230 lbs,4,0.9100,Enrolled,Colorado State,Arizona State,https://247sports.com/player/owen-long-46140139/college-318858/
Arizona State,24088,Luke Baklenko,OT,"6'6""",313 lbs,3,0.8600,Enrolled,Oklahoma,Arizona State,https://247sports.com/player/luke-baklenko-46118501/college-332757/
Arizona State,24088,Reed Harris,WR,"6'5""",217 lbs,4,0.9400,Committed,Boston College,Arizona State,https://247sports.com/player/reed-harris-46112881/college-300341/
Arizona State,24088,Grayson Curtis,LS,"6'1""",230 lbs,0,( N/A ),Enrolled,New Mexico State,Arizona State,https://247sports.com/player/grayson-curtis-46164912/college-352354/
Arizona State,24088,Anthony Miller,TE,"6'5""",265 lbs,3,0.8500,Enrolled,Tulane,Arizona State,https://247sports.com/player/anthony-miller-46127708/college-318686/
Arizona State,24088,Raiden Vines-Bright,WR,"6'1""",200 lbs,3,0.8900,Enrolled,Washington,Arizona State,https://247sports.com/player/raiden-vines-bright-46137859/college-329476/
Arizona State,24088,Omarion Miller,WR,"6'2""",210 lbs,4,0.9500,Enrolled,Colorado,Arizona State,https://247sports.com/player/omarion-miller-46113051/college-299197/
Arizona State,24088,Lyrik Rawls,S,"6'1""",205 lbs,3,0.8600,Enrolled,Kansas,Arizona State,https://247sports.com/player/lyrik-rawls-46080687/college-328436/
Arizona State,24088,Jessiah McGrew,S,"6'2""",185 lbs,3,0.8500,Enrolled,FIU,Arizona State,https://247sports.com/player/jessiah-mcgrew-46141961/college-342706/
Arizona State,24088,David Avit,RB,"6'0""",225 lbs,3,0.8500,Enrolled,Villanova,Arizona State,https://247sports.com/player/david-avit-46139271/college-325905/
Arizona State,24088,Kristian Ingman,TE,"6'5""",235 lbs,3,0.8400,Enrolled,Portland State,Arizona State,https://247sports.com/player/kristian-ingman-46115554/college-347756/
Arizona State,24088,Ashton Stamps,CB,"6'0""",190 lbs,3,0.8600,Enrolled,LSU,Arizona State,https://247sports.com/player/ashton-stamps-46131296/college-297388/
Arizona State,24088,Christian Hunt,QB,"6'5""",230 lbs,3,0.8100,N/A,Arizona State,N/A,https://247sports.com/player/christian-hunt-46131436/college-319389/
Arizona State,24088,Kanye Udoh,RB,"6'1""",220 lbs,3,0.8500,Enrolled,Arizona State,Liberty,https://247sports.com/player/kanye-udoh-46094334/college-330747/
Arizona State,24088,Tony-Louis Nkuba,S,"6'1""",195 lbs,3,0.8400,Committed,Arizona State,UNLV,https://247sports.com/player/tony-louis-nkuba-46134762/college-319407/
Arizona State,24088,Ian Shewell,DL,"6'1""",290 lbs,3,0.8200,Committed,Arizona State,San Jose State,https://247sports.com/player/ian-shewell-46098822/college-300540/
Arizona State,24088,Joseph McGinnis II,S,"6'0""",190 lbs,0,( N/A ),N/A,Arizona State,N/A,https://247sports.com/player/joseph-mcginnis-ii-46160102/college-339935/
Arizona State,24088,Raleek Brown,RB,"5'9""",195 lbs,4,0.9200,Enrolled,Arizona State,Texas,https://247sports.com/player/raleek-brown-46053600/college-312303/
Arizona State,24088,Noble Johnson,WR,"6'3""",205 lbs,3,0.8400,Enrolled,Arizona State,Georgia Southern,https://247sports.com/player/noble-johnson-46113913/college-330744/
Arizona State,24088,Sam Leavitt,QB,"6'2""",205 lbs,5,0.9800,Committed,Arizona State,LSU,https://247sports.com/player/sam-leavitt-46108915/college-312305/
Arizona State,24088,Akim Lanieux,WR,"6'6""",205 lbs,0,( N/A ),N/A,Arizona State,N/A,https://247sports.com/player/akim-lanieux-46158032/college-340601/
Arizona State,24088,Nikko Klemm,S,"5'11""",175 lbs,3,0.8500,Committed,Arizona State,Sacramento State,https://247sports.com/player/nikko-klemm-46131309/college-319406/
Arizona State,24088,Adama Fall,S,"6'2""",210 lbs,0,( N/A ),Committed,Arizona State,Montana,https://247sports.com/player/adama-fall-46098834/college-339938/
Arizona State,24088,Jack Bal,S,"6'2""",185 lbs,3,0.8500,Enrolled,Arizona State,Washington State,https://247sports.com/player/jack-bal-46163538/college-348851/
Arizona State,24088,Chris Johnson II,CB,"6'1""",195 lbs,3,0.8800,Committed,Arizona State,Montana,https://247sports.com/player/chris-johnson-ii-46135074/college-319415/
Arizona State,24088,Matt McKenzie,P,"6'0""",210 lbs,0,( N/A ),Enrolled,Arizona State,Kennesaw State,https://247sports.com/player/matt-mckenzie-46164827/college-352065/
Arizona State,24088,Sean Na'a,IOL,"6'3""",305 lbs,3,0.8600,Committed,Arizona State,UCLA,https://247sports.com/player/sean-naa-46085448/college-300529/
Arizona State,24088,Zechariah Sample,WR,"5'10""",175 lbs,3,0.8500,Committed,Arizona State,Texas State,https://247sports.com/player/zechariah-sample-46134350/college-319419/
Arizona State,24088,Javan Robinson,CB,"5'11""",180 lbs,3,0.8600,Enrolled,Arizona State,Wisconsin,https://247sports.com/player/javan-robinson-46114967/college-312311/
Arizona State,24088,Jayden Fortier,TE,"6'4""",210 lbs,3,0.8500,Committed,Arizona State,Stephen F. Austin,https://247sports.com/player/jayden-fortier-46118507/college-319404/
Arizona State,24088,Josh Atkins,OT,"6'4""",310 lbs,3,0.8700,Enrolled,Arizona State,Missouri,https://247sports.com/player/josh-atkins-46098067/college-312297/
Arizona State,24088,Joey Su'a,IOL,"6'4""",315 lbs,3,0.8600,N/A,Arizona State,N/A,https://247sports.com/player/joey-sua-46115729/college-312301/
Arizona State,24088,Tate Romney,LB,"6'2""",225 lbs,3,0.8500,Enrolled,Arizona State,Oklahoma State,https://247sports.com/player/tate-romney-46055994/college-296584/
Arkansas,24097,Trajen Odom,DL,"6'3""",295 lbs,3,0.8600,Committed,Ohio State,Arkansas,https://247sports.com/player/trajen-odom-46134975/college-334234/
Arkansas,24097,Davion Weatherspoon,IOL,"6'2""",310 lbs,3,0.8700,Committed,Ohio,Arkansas,https://247sports.com/player/davion-weatherspoon-46051986/college-271691/
Arkansas,24097,LaMarcus Hicks II,CB,"6'2""",195 lbs,3,0.8300,Committed,Iowa State,Arkansas,https://247sports.com/player/lamarcus-hicks-ii-46150923/college-339712/
Arkansas,24097,Xadavien Sims,DL,"6'3""",305 lbs,3,0.8600,Committed,Oregon,Arkansas,https://247sports.com/player/xadavien-sims-46114132/college-312196/
Arkansas,24097,Carter Stoutmire,S,"5'11""",210 lbs,3,0.8600,Committed,Colorado,Arkansas,https://247sports.com/player/carter-stoutmire-46097994/college-299192/
Arkansas,24097,Ben Bogle,LB,"6'1""",221 lbs,3,0.8700,Committed,West Virginia,Arkansas,https://247sports.com/player/ben-bogle-46125502/college-340533/
Arkansas,24097,Ian Williams,S,"5'10""",180 lbs,3,0.8600,Committed,Memphis,Arkansas,https://247sports.com/player/ian-williams-46147812/college-334302/
Arkansas,24097,Braydon Lee,CB,"6'1""",178 lbs,3,0.8700,Committed,Maryland,Arkansas,https://247sports.com/player/braydon-lee-46130549/college-311580/
Arkansas,24097,Chris Marshall,WR,"6'3""",215 lbs,3,0.8700,Committed,Boise State,Arkansas,https://247sports.com/player/chris-marshall-46110458/college-308253/
Arkansas,24097,Terence Roberson Jr.,OT,"6'6""",295 lbs,3,0.8700,Committed,Ouachita Baptist,Arkansas,https://247sports.com/player/terence-roberson-jr-46163555/college-348909/
Arkansas,24097,Max Gilbert,K,"6'0""",200 lbs,3,0.8400,Committed,Tennessee,Arkansas,https://247sports.com/player/max-gilbert-46136312/college-298202/
Arkansas,24097,Jasper Parker,RB,"6'0""",205 lbs,3,0.8600,Committed,Michigan,Arkansas,https://247sports.com/player/jasper-parker-46145299/college-340310/
Arkansas,24097,John Howse IV,S,"6'1""",194 lbs,3,0.8500,Committed,Middle Tennessee,Arkansas,https://247sports.com/player/john-howse-iv-46085567/college-319245/
Arkansas,24097,Hunter Osborne,DL,"6'4""",301 lbs,3,0.8700,Committed,Virginia,Arkansas,https://247sports.com/player/hunter-osborne-46104085/college-330031/
Arkansas,24097,Ty Lockwood,TE,"6'4""",245 lbs,3,0.8500,Committed,Boston College,Arkansas,https://247sports.com/player/ty-lockwood-46110035/college-333419/
Arkansas,24097,La'khi Roland,CB,"6'2""",196 lbs,3,0.8600,Committed,Maryland,Arkansas,https://247sports.com/player/lakhi-roland-46139499/college-318437/
Arkansas,24097,Matt Adcock,TE,"6'3""",245 lbs,3,0.8600,Committed,Memphis,Arkansas,https://247sports.com/player/matt-adcock-46128631/college-334320/
Arkansas,24097,Jamari Hawkins,WR,"5'9""",185 lbs,3,0.8600,Committed,Memphis,Arkansas,https://247sports.com/player/jamari-hawkins-46117433/college-286286/
Arkansas,24097,Jahiem Johnson,CB,"6'0""",189 lbs,4,0.9000,Committed,Tulane,Arkansas,https://247sports.com/player/jahiem-johnson-46131134/college-302008/
Arkansas,24097,Adam Hawkes,OT,"6'5""",305 lbs,3,0.8300,Committed,Oregon State,Arkansas,https://247sports.com/player/adam-hawkes-46145889/college-317603/
Arkansas,24097,Josiah Clemons,IOL,"6'7""",370 lbs,3,0.8500,Committed,Memphis,Arkansas,https://247sports.com/player/josiah-clemons-46147345/college-342310/
Arkansas,24097,Sutton Smith,RB,"5'9""",185 lbs,3,0.8600,Committed,Memphis,Arkansas,https://247sports.com/player/sutton-smith-46112727/college-286291/
Arkansas,24097,Malachi Breland,IOL,"6'5""",340 lbs,3,0.8600,Committed,Memphis,Arkansas,https://247sports.com/player/malachi-breland-46118106/college-301528/
Arkansas,24097,AJ Hill,QB,"6'4""",215 lbs,3,0.8700,Committed,Memphis,Arkansas,https://247sports.com/player/aj-hill-46103864/college-334304/
Arkansas,24097,Jamonta Waller,Edge,"6'0""",256 lbs,3,0.8600,Committed,Auburn,Arkansas,https://247sports.com/player/jamonta-waller-46137106/college-307132/
Arkansas,24097,Ja'Quavion Smith,LB,"6'1""",205 lbs,3,0.8500,Committed,Howard,Arkansas,https://247sports.com/player/jaquavion-smith-46163274/college-348131/
Arkansas,24097,Tyler Scott,CB,"6'1""",191 lbs,3,0.8500,Committed,Georgia State,Arkansas,https://247sports.com/player/tyler-scott-46133942/college-341878/
Arkansas,24097,Braeden McAlister,K,"5'11""",185 lbs,3,0.8300,Committed,Georgia State,Arkansas,https://247sports.com/player/braeden-mcalister-46115532/college-300845/
Arkansas,24097,Adam Johnston,LS,"6'0""",215 lbs,0,( N/A ),Committed,Sacramento State,Arkansas,https://247sports.com/player/adam-johnston-46165094/college-353194/
Arkansas,24097,Steven Soles Jr.,LB,"6'2""",235 lbs,3,0.8600,Committed,Kentucky,Arkansas,https://247sports.com/player/steven-soles-jr-46103705/college-307220/
Arkansas,24097,Christian Harrison,S,"6'0""",195 lbs,3,0.8600,Committed,Cincinnati,Arkansas,https://247sports.com/player/christian-harrison-46114024/college-333699/
Arkansas,24097,Jeremy Evans,LB,"6'1""",218 lbs,3,0.8400,Committed,Baylor,Arkansas,https://247sports.com/player/jeremy-evans-46078976/college-281981/
Arkansas,24097,Bryant Williams,OT,"6'7""",315 lbs,4,0.9300,Committed,Louisiana,Arkansas,https://247sports.com/player/bryant-williams-46117287/college-287241/
Arkansas,24097,Carlon Jones,DL,"6'3""",310 lbs,3,0.8600,Committed,USC,Arkansas,https://247sports.com/player/carlon-jones-46138479/college-318534/
