RK,NAME,TEAM,REC,YDS,AVG,LNG,TD
1028,Mike Matthews,TENN,7,90,12.9,25,2
1028,Brady Kluse,MEM,5,90,18.0,34,0
1028,Viron Ellison Jr.,TLSA,14,90,6.4,23,1
1036,Stevo Klotz,ISU,8,89,11.1,28,1
1036,Quinten Joyner,USC,12,89,7.4,13,1
1036,Ivan Carreon,OU,10,89,8.9,21,0
1039,Jadon Thompson,LOU,6,88,14.7,33,2
1039,Anderson Castle,APP,13,88,6.8,20,0
1039,Jaden Bray,WVU,2,88,44.0,44,0
1039,Anthony Evans III,UGA,9,88,9.8,21,0
1039,Carson Hansen,ISU,13,88,6.8,24,2
1044,Kam Brown,PUR,3,87,29.0,52,0
1044,Jaquaize Pettaway,OU,5,87,17.4,46,0
1044,Trey Leckner,WSU,5,87,17.4,33,1
1047,Zuberi Mobley,FAU,11,86,7.8,15,0
1047,Will Kacmarek,OSU,8,86,10.8,32,0
1047,Carter Nelson,NEB,10,86,8.6,24,1
1047,Bill Davis,UL,11,86,7.8,18,1
1051,Kay'Ron Lynch-Adams,MSU,15,85,5.7,16,0
1051,George Johnson III,FAU,10,85,8.5,13,0
1051,Malik McClain,ASU,2,85,42.5,43,1
1051,Aaron Turner,CIN,5,85,17.0,49,0
1051,Nate Frazier,UGA,12,85,7.1,24,0
1051,Mel Brown,CONN,8,85,10.6,22,1
1057,Demarcus Lacey,JVST,8,84,10.5,17,0
1057,Micah Ford,STAN,15,84,5.6,17,0
1059,Demariyon Houston,ODU,9,83,9.2,30,3
1059,Donovan Edwards,MICH,18,83,4.6,15,1
1059,Cam Schurr,ARMY,7,83,11.9,18,1
1059,Hayden Eligon II,NU,4,83,20.8,36,0
1059,Isiah Canion,GT,6,83,13.8,30,0
1059,Desirrio Riles,ECU,8,83,10.4,32,2
1065,Kejon Owens,FIU,9,82,9.1,29,0
1065,Henry Parrish Jr.,MISS,15,82,5.5,16,0
1065,Bryan Robinson,MRSH,8,82,10.3,20,0
1065,Emmanuel Henderson Jr.,ALA,4,82,20.5,34,0
1065,Henry Rutledge,CLT,10,82,8.2,28,1
1065,Tucker Ashcraft,WIS,12,82,6.8,18,1
1065,Kiefer Sibley,UNT,15,82,5.5,14,1
1072,Bhayshul Tuten,VT,23,81,3.5,22,2
1072,Daniel Blood,MIZ,8,81,10.1,21,0
1074,LJ Johnson Jr.,SMU,11,80,7.3,31,0
1074,Ross Fournet,FIU,7,80,11.4,23,0
1074,Karsyn Pupunu,HAW,6,80,13.3,25,0
1074,Kanye Roberts,APP,8,80,10.0,16,1
1074,Dominique Henry,FAU,6,80,13.3,19,0
1074,Jamar Taylor Jr.,TEM,11,80,7.3,17,0
1074,Jacob Emmers,TLSA,5,80,16.0,32,0
1074,Drayden Dickmann,RICE,10,80,8.0,31,1
1074,James Jones,ULM,4,80,20.0,41,2
1074,Max Rodarte,OHIO,6,80,13.3,23,1
1084,Ezeriah Anderson,CONN,5,79,15.8,44,1
1084,Kahlil Brantley,FAU,7,79,11.3,28,2
1084,Jace Wilson,UTSA,9,79,8.8,13,0
1084,Miller McCrumby,ARST,11,79,7.2,13,0
1084,Ka'Morreun Pimpton,LSU,6,79,13.2,42,0
1084,David Wells Jr.,ORST,6,79,13.2,55,1
1090,JJ Sparkman,UTSA,7,78,11.1,38,0
1090,Dakota Twitty,UVA,10,78,7.8,12,1
1090,Kyre Duplessis,CCU,5,78,15.6,41,0
1090,Jay Fair,USC,8,78,9.8,24,1
1090,Hogan Hansen,MICH,7,78,11.1,20,1
1090,Emanuel Ross,SYR,5,78,15.6,37,0
1090,Tre Roberson,AFA,4,78,19.5,45,1
1097,Jordan Brown,FRES,9,77,8.6,13,0
1097,Walker Merrill,WAKE,9,77,8.6,14,0
1097,Justin Ball,MSST,9,77,8.6,16,0
1097,Jaden Nixon,WMU,10,77,7.7,16,0
1097,Chase Curtis,TCU,7,77,11.0,33,1
1097,Josh Kattus,UK,6,77,12.8,27,2
1097,Anthony Brown-Stephens,UK,5,77,15.4,25,2
1097,Malik Elzy,ILL,4,77,19.3,34,1
1097,Connor Walendzak,TOL,14,77,5.5,12,0
1097,Noah Vaughn,UVA,10,77,7.7,13,0
1107,Hinckley Ropati,BYU,5,76,15.2,30,1
1107,Vaughn Pemberton,BALL,8,76,9.5,51,1
1107,Nik McMillan,BUFF,5,76,15.2,31,1
1107,Nolan Ray,MD,11,76,6.9,18,0
1107,Cooper Hoch,SJSU,10,76,7.6,17,0
1107,Ja'Kobi Jackson,FLA,7,76,10.9,21,0
1107,Johnnie Daniels,MSST,8,76,9.5,29,0
1114,Stephan Bracey Jr.,CMU,5,75,15.0,33,0
1114,Kyle Monangai,RUTG,14,75,5.4,14,1
1114,Jalen Brown,FSU,8,75,9.4,21,0
1114,Durell Robinson,CONN,14,75,5.4,19,0
1114,Cam Cook,TCU,18,75,4.2,12,0
1114,Braeden Wisloski,MD,5,75,15.0,37,0
1120,Jake Taylor,DUKE,11,74,6.7,14,0
1120,Sean Dollars,NEV,11,74,6.7,17,0
1120,Cameron Hite,WAKE,12,74,6.2,16,0
1120,Samario Rudolph,JVST,9,74,8.2,22,0
1120,Andre Greene Jr.,UVA,9,74,8.2,24,0
1120,Mike Washington Jr.,NMSU,9,74,8.2,25,1
1120,Savion Red,NEV,16,74,4.6,20,0
1120,Riley Nowakowski,WIS,11,74,6.7,15,0
1120,Sam Scott,WYO,12,74,6.2,41,1
1120,Ray Ray Joseph,MIA,6,74,12.3,36,0
1120,Drae McCray,TTU,12,74,6.2,21,0
1120,Jet Thompson,GASO,3,74,24.7,36,1
1120,Stephon Daily,CSU,4,74,18.5,56,1
1133,Bryce Childress,WKU,6,73,12.2,19,0
1133,Braylin Presley,TLSA,9,73,8.1,18,0
1133,Jaydon Johnson,UL,5,73,14.6,32,0
1136,P.J. Wells,JVST,12,72,6.0,15,0
1136,Chris Johnson Jr.,MIA,8,72,9.0,37,2
1136,Ahmad Hardy,ULM,8,72,9.0,53,0
1136,Leland Smith,PUR,6,72,12.0,31,2
1140,Ahmani Marshall,APP,11,71,6.5,14,0
1140,Darion Williamson,FSU,5,71,14.2,35,0
1140,Javon Ivory,USA,2,71,35.5,57,0
1140,Beau Johnson,GASO,9,71,7.9,16,1
1140,Aaron Young,ODU,9,71,7.9,37,0
1140,Jordan Dingle,UK,9,71,7.9,19,1
1140,Brock Spalding,ECU,5,71,14.2,25,0
1140,Jayden Limar,ORE,2,71,35.5,65,1
1140,C'Quan Jnopierre,FIU/STTHO,10,71,7.1,16,0
1140,Nate Burleson II,NEV,3,71,23.7,46,1
1140,Amaree Williams,FSU,5,71,14.2,27,2
1140,Herschel Turner,USU,12,71,5.9,11,0
1152,Ryland Goede,GT,6,70,11.7,25,1
1152,Andison Coby,IU,3,70,23.3,38,1
1152,Jacob Barrick,JVST,6,70,11.7,20,0
1152,Kendrick Bell,MICH,7,70,10.0,16,0
1156,Colby Bowman,USU,7,69,9.9,31,0
1156,Monte Watkins,NMSU,2,69,34.5,64,1
1156,Marcus Burke,FLA,7,69,9.9,20,2
1156,Terry Wilkins,MTSU,13,69,5.3,17,1
1156,Jalen White,GASO,20,69,3.5,17,0
1156,Ty Robinson,BALL,5,69,13.8,21,1
1156,CJ Smith,PUR,6,69,11.5,32,0
1156,Xavier Townsend,UCF,10,69,6.9,22,1
1156,Quinton Jackson,RICE,11,69,6.3,17,1
1165,Sav'ell Smalls,COLO,9,68,7.6,13,1
1165,Jake Schultz,OKST,3,68,22.7,63,0
1165,Miles Davis,BYU,5,68,13.6,26,1
1165,Rodney Hill,ARK,8,68,8.5,29,0
1165,Zion Ragins,OU,10,68,6.8,14,0
1165,A.J. Turner,MRSH,8,68,8.5,30,2
1171,Brandon Campbell,MASS/HOU,8,67,8.4,24,0
1171,Janiran Bonner,NEB,11,67,6.1,14,1
1171,Michael Hetzel,APP,5,67,13.4,27,0
1171,Tiger Bachmeier,STAN,10,67,6.7,14,0
1171,Navelle Dean,KENN,5,67,13.4,37,0
1171,Cameron Bates,BOIS,9,67,7.4,19,0
1177,EJ Smith,TA&M,8,66,8.3,26,0
1177,Will Swanson,KSU,9,66,7.3,12,3
1177,Marcus Carroll,MIZ,9,66,7.3,19,0
1177,Myles Montgomery,UCF,3,66,22.0,49,1
1177,DeCorion Temple,CMU,5,66,13.2,28,0
1182,Drew Donley,TXST,2,65,32.5,60,1
1182,Creed Whittemore,MSST,4,65,16.3,26,0
1182,Ethan Davies,UVA,1,65,65.0,65,1
1182,Jordyn Williams,CMU,6,65,10.8,24,0
1182,Caleb Odom,ALA,7,65,9.3,15,0
1182,Nathan Acevedo,FRES,9,65,7.2,16,0
1182,Joseph McVay,VAN,1,65,65.0,65,1
1182,Jonathan Bibbs,ULM,1,65,65.0,65,1
1182,Terrez Worthy,TEM,16,65,4.1,13,0
1191,Montrell Johnson Jr.,FLA,13,64,4.9,12,0
1191,Clay Nanke,WYO,4,64,16.0,32,0
1191,Ihson Jackson-Anderson,EMU,4,64,16.0,24,1
1191,Derek Eusebio,ASU,1,64,64.0,64,1
1191,Miles Burris,CLT,2,64,32.0,48,0
1196,Kaevion Mack,WMU,5,63,12.6,18,2
1196,Tahj Bullock,AKR,10,63,6.3,18,0
1196,Ty Bowman,KSU,6,63,10.5,19,0
1196,Sam Jackson V,AUB,2,63,31.5,37,1
1196,Brennan Parachek,MSU,8,63,7.9,19,0
1196,Josh Sapp,CLEM,6,63,10.5,24,0
1196,Joe Jackson,KSU,6,63,10.5,25,1
1196,Hayden Reed,ARMY,6,63,10.5,23,1
1196,Duane Thomas Jr.,CLT,6,63,10.5,18,1
1205,Levi Gazarek,BGSU,8,62,7.8,17,2
1205,Ja'Varrius Johnson,UCF,10,62,6.2,13,0
1205,Devin Boddie Jr.,WYO,5,62,12.4,20,1
1205,Donald Chaney,LOU,7,62,8.9,19,0
1205,Myles Bailey,CMU,11,62,5.6,12,0
1205,Christian Francisco,RICE,8,62,7.8,16,1
1205,Jordan Ford,GAST,6,62,10.3,19,1
1205,Will Anciaux,KSU,7,62,8.9,24,3
1205,Isaiah Augustave,COLO,11,62,5.6,14,0
1205,Matthew Klopfenstein,BAY,6,62,10.3,23,1
1205,Justin Marshall,CSU,8,62,7.8,23,0
1205,Lloyd Avant,TLSA,12,62,5.2,18,0
1205,Marshaun Brown,NEV,5,62,12.4,24,0
1205,Dayton Howard,IOWA,4,62,15.5,33,1
1205,CJ Brown,ARK,5,62,12.4,31,0
1205,Turbo Richard,BC,2,62,31.0,50,0
1205,Dylan Williams,JMU,7,62,8.9,16,2
1222,Bennett Christian,OSU,2,61,30.5,55,1
1222,Kevorian Barnes,UTSA,7,61,8.7,35,0
1222,Camden Brown,AUB,7,61,8.7,12,1
1222,Ty Stamey,UL,7,61,8.7,19,0
1226,Nick Miles,WYO,9,60,6.7,25,0
1226,Tyler Moore,ISU,6,60,10.0,18,1
1226,Gemari Sands,FAU,3,60,20.0,34,0
1226,Amari Daniels,TA&M,7,60,8.6,22,0
1226,Zy'marion Lang,TOL,4,60,15.0,27,2
1226,Rico Scott,ALA,5,60,12.0,31,1
1226,Cody Howard,NAVY,4,60,15.0,23,1
1226,Duke Watson,LOU,5,60,12.0,31,1
1226,Tyler Stewart,TEM,5,60,12.0,31,0
1226,Corey Thompson Jr.,UNLV,4,60,15.0,29,0
1236,Troy Omeire,ASU,5,59,11.8,23,0
1236,Jalen Berger,UCLA,10,59,5.9,12,2
1236,Alex Honig,CONN,6,59,9.8,13,3
1236,Chance Morrow,BUFF,4,59,14.8,30,0
1236,Connor Vaughn,TLSA,7,59,8.4,20,3
1236,Jonathan Echols,USF,1,59,59.0,59,1
1236,Lamar Sperling,BUFF,5,59,11.8,28,1
1243,Jalil Farooq,OU,3,58,19.3,47,0
1243,Treylan Davis,WVU,6,58,9.7,31,0
1243,Bryce Duke,ODU,9,58,6.4,26,1
1243,Jonah Wilson,HOU,9,58,6.4,13,0
1243,CJ Hester,MASS,14,58,4.1,17,0
1243,Abu Sama III,ISU,8,58,7.3,26,0
1243,Brandon High Jr.,UTSA,6,58,9.7,18,0
1243,Adam Parks,NMSU,2,58,29.0,38,0
1251,Shane Calhoun,TA&M,3,57,19.0,36,0
1251,Dylan Goffney,CSU,6,57,9.5,22,0
1251,Dan Villari,SYR,6,57,9.5,21,0
1251,Shaadie Clayton-Johnson,TULN,8,57,7.1,10,0
1251,Micah Davis,MISS,5,57,11.4,26,0
1251,Jack Griese,UVA,1,57,57.0,57,1
1251,Floyd Chalk IV,SJSU,7,57,8.1,22,0
1251,George Dimopoulos,NIU,6,57,9.5,14,0
1259,Demick Starling,WKU,3,56,18.7,27,0
1259,Jordan Lovett,TROY,8,56,7.0,26,0
1259,Ashton Nickelberry,UTEP,5,56,11.2,29,0
1262,Moose Muhammad III,TA&M,6,55,9.2,20,2
1262,Cam Barfield,HAW,7,55,7.9,18,0
1262,Cooper Flanagan,ND,4,55,13.8,28,2
1262,Kyle Parker,LSU,3,55,18.3,45,1
1266,Kody Epps,BYU,8,54,6.8,17,1
1266,Caleb Lohner,UTAH,4,54,13.5,20,4
1266,Juan Davis,TEX,9,54,6.0,11,0
1266,Landen King,UTAH,3,54,18.0,21,1
1266,Braylon McReynolds,USA,4,54,13.5,33,0
1266,Leo Pulalasi,WSU,8,54,6.8,13,0
1266,Ric'Darious Farmer,WVU,6,54,9.0,16,0
1266,Micah Welch,COLO,8,54,6.8,15,0
1266,DeAndre Buchannon,GASO,5,54,10.8,34,0
1266,Leon Washington Jr.,FAU,7,54,7.7,20,0
1266,Kris Hughes,LOU,7,54,7.7,15,0
1277,Jarrad Baker,UCF,6,53,8.8,17,0
1277,Ky Thomas,KENT,10,53,5.3,10,0
1277,Jontavis Robertson,DUKE,8,53,6.6,12,0
1277,Damari Alston,AUB,6,53,8.8,22,0
1277,Keyjuan Brown,LOU,5,53,10.6,24,0
1277,Juelz Goff,PITT,6,53,8.8,13,0
1277,Jake Norris,NAVY,4,53,13.3,18,0
1284,Reggie Brown,TULN,4,52,13.0,33,2
1284,Rayshon Luke,ARIZ,6,52,8.7,26,0
1284,Cameron Oliver,UNLV,1,52,52.0,52,0
1284,Isaiah Alston,ISU,2,52,26.0,39,0
1284,Reginald Harden Jr.,ARST,3,52,17.3,24,2
1284,Jordyn Bailey,TCU,9,52,5.8,18,2
1284,David Crossan,ARMY,1,52,52.0,52,0
1284,Maquel Haywood,APP,5,52,10.4,17,0
1284,Devin Roche,ODU,7,52,7.4,15,1
1284,Lawayne McCoy,FSU,6,52,8.7,12,0
1284,Kelby Williams,ODU,2,52,26.0,44,1
1295,Kelley Joiner,USF,8,51,6.4,24,2
1295,Billy Lucas,LIB,5,51,10.2,18,0
1295,Sevaughn Clark,TOL,9,51,5.7,23,0
1295,Rodrigues Clark,USM,13,51,3.9,19,0
1295,Chandler Pittman,USM,8,51,6.4,25,0
1295,Desna Washington,FIU,4,51,12.8,16,0
1301,Mycah Pittman,UTAH,6,50,8.3,21,0
1301,Bugs Mortimer,WMU,3,50,16.7,38,1
1301,Jyzaiah Rockwell,SHSU,6,50,8.3,18,0
1301,Tyrell Robinson,ARMY,4,50,12.5,41,1
1301,Jordan King,CAL,4,50,12.5,24,0
1301,Christian Abney,BALL,5,50,10.0,22,1
1301,Luke Lindenmeyer,NEB,5,50,10.0,14,0
1308,Caleb Burton III,AUB,2,49,24.5,41,0
1308,Cristian Driver,MINN,7,49,7.0,20,1
1308,Antonio Gates Jr.,MSU,4,49,12.3,28,0
1308,E.J. Williams Jr.,IU,2,49,24.5,37,0
1308,Jace Henry,NEV,7,49,7.0,17,2
1308,Carson Goda,ILL,4,49,12.3,18,1
1308,Anwar Lewis,JVST,2,49,24.5,48,0
1315,Patrick Garwo III,NEV,11,48,4.4,13,0
1315,Kaleb Webb,TENN,6,48,8.0,13,0
1315,Gavin Yates,BAY,5,48,9.6,18,0
1315,Jordon Harris,MIZ,5,48,9.6,17,0
1315,Donovan Faupel,NMSU,3,48,16.0,29,1
1315,Ayo Shotomide-King,OKST,5,48,9.6,13,0
1321,Kedrick Reescano,ARIZ,8,47,5.9,12,0
1321,Cameron Dickey,TTU,9,47,5.2,12,1
1321,Tyrell Reed Jr.,ARK,1,47,47.0,47,1
1321,Jamarion McDougle,BALL,3,47,15.7,27,1
1325,Dalen Cambre,UL,5,46,9.2,13,0
1325,Roydell Williams,FSU,5,46,9.2,15,0
1325,Kaleb Jackson,LSU,6,46,7.7,12,0
1325,Bryson Rodgers,OSU,5,46,9.2,12,0
1325,Zylan Perry,UL,11,46,4.2,8,0
1325,Kaden Wetjen,IOWA,3,46,15.3,33,0
1325,Sesi Vailahi,OKST,8,46,5.8,14,0
1325,Tim Grear Jr.,FRES,4,46,11.5,18,0
1333,Jake Appleget,NIU,4,45,11.3,20,0
1333,Jeremiah Cobb,AUB,6,45,7.5,16,0
1333,Gavin Freeman,OKST,6,45,7.5,23,0
1333,Davion Gause,UNC,4,45,11.3,25,0
1333,Branden Ganashamoorthy,WSU,5,45,9.0,19,1
1333,Carter Shaw,UCLA,2,45,22.5,27,0
1333,Evan Poticher,MTSU,6,45,7.5,10,0
1340,Will Nixon,SYR,4,44,11.0,20,0
1340,Tyler Purdy,JMU,6,44,7.3,19,0
1340,Nate Noel,MIZ,15,44,2.9,9,0
1340,JT Seagreaves,WIS,4,44,11.0,21,0
1340,Kye Robichaux,BC,9,44,4.9,9,1
1340,Justin Pegues,BGSU,11,44,4.0,7,0
1340,Ashton Bethel-Roman,TA&M,4,44,11.0,17,1
1340,Sire Gaines,BOIS,3,44,14.7,17,1
1340,Jamari Ferrell,WYO,8,44,5.5,17,0
1340,Antwan Raymond,RUTG,3,44,14.7,19,0
1340,Conner Muldowney,KENT,4,44,11.0,24,1
1351,Gavin Blackwell,UNC,4,43,10.8,19,0
1351,Marquis Shoulders,HOU,5,43,8.6,20,0
1351,Rylan Green,ULM,5,43,8.6,23,0
1351,Vaughn Blue,LIB,7,43,6.1,23,0
1351,Qua Sanders,BUFF,3,43,14.3,18,0
1351,Fred Robertson,LT,5,43,8.6,30,0
1351,Luke Harpring,GT,3,43,14.3,27,0
1351,Pokaiaua Haunga,BYU,5,43,8.6,13,0
1359,Cam McCormick,MIA,6,42,7.0,9,3
1359,Khafre Brown,ARK,2,42,21.0,25,0
1359,Jaylan Knighton,SMU,4,42,10.5,18,0
1359,Tate Rodemaker,USM,1,42,42.0,42,0
1359,Peter Montini,CSU,5,42,8.4,16,0
1359,Johnathan Arceneaux,FRES,4,42,10.5,16,0
1359,Hahsaun Wilson,CLT,4,42,10.5,25,0
1359,Jelani Thurman,OSU,4,42,10.5,19,1
1359,Antonio Meeks,LOU,3,42,14.0,28,1
1368,Lexington Joseph,FIU,10,41,4.1,19,0
1368,Tristen Tewes,NIU,6,41,6.8,12,1
1368,Deion Colzie,ND,5,41,8.2,15,1
1368,Jaylon Jackson,ISU,7,41,5.9,27,1
1368,Chedon James,FRES,2,41,20.5,38,0
1368,Richard Reese,BAY,6,41,6.8,24,0
1368,Kendrick Raphael,NCSU,10,41,4.1,11,0
1368,Lavon Brown,CSU,4,41,10.3,15,0
1368,Taylor Tatum,OU,5,41,8.2,18,1
1368,Josh Phifer,JMU,2,41,20.5,37,1
1368,Adam Mohammed,WASH,6,41,6.8,12,0
1368,Chris Elko,GT,1,41,41.0,41,0
1368,Joseph Young,FAU,2,41,20.5,22,0
1368,Trae Swartz,TROY,4,41,10.3,20,2
1382,Dino Tomlin,BC,3,40,13.3,25,0
1382,Sean Fresch,RICE,1,40,40.0,40,0
1382,Tyler Powell,ARIZ,5,40,8.0,20,0
1382,Ashton Hollins,ILL,2,40,20.0,29,0
1382,Johnny Pascuzzi,IOWA,1,40,40.0,40,0
1382,Tevita Ahoafi-Noa,KU,1,40,40.0,40,0
1388,Malik Hornsby,ARST,7,39,5.6,21,0
1388,Mareyohn Hrabowski,WMU,3,39,13.0,15,1
1388,Isaiah Hardge,COLO,1,39,39.0,39,0
1388,Ayden Williams,MISS,3,39,13.0,14,0
1388,Jaylin Lucas,FSU,3,39,13.0,25,0
1388,Joquez Smith,TEM,9,39,4.3,24,0
1388,Camron Heard,OKST,2,39,19.5,28,0
1388,Titus Lyons,TXST,5,39,7.8,14,0
1388,Jerry Lydiatt,NMSU,7,39,5.6,15,1
1388,Wesley Campbell VI,ULM,5,39,7.8,12,0
1398,Matt Smith,MASS,3,38,12.7,17,0
1398,Malik Sherrod,FRES,8,38,4.8,21,0
1398,Andrew Sowinski,PUR,5,38,7.6,12,0
1398,Jayshon Platt,FAU,4,38,9.5,11,1
1398,Robert Briggs,USU,3,38,12.7,18,0
1398,Xavier Irvin,TEM,3,38,12.7,16,0
1398,Micahi Danzy,FSU,1,38,38.0,38,0
1398,Sacovie White-Helton,UGA,4,38,9.5,21,0
1398,Ezell Jolly,UTEP,6,38,6.3,19,0
1398,Cole Weaver,M-OH,2,38,19.0,24,1
1398,KK Smith,ND,3,38,12.7,25,0
1398,Reymello Murphy,ARIZ,2,38,19.0,25,0
1398,Darius Copeland,LIB,5,38,7.6,13,0
1398,La'Don Bryant,NIU,2,38,19.0,28,0
1398,Sione Moa,BYU,5,38,7.6,12,0
1398,Roman Mothershed,TROY,4,38,9.5,29,0
1398,Amani Givens,LT,6,38,6.3,19,0
1415,JoJo Earle,TCU,7,37,5.3,15,1
1415,Caleb Hood,UNC,4,37,9.3,19,0
1415,Jeremiah Ballard,TLSA,2,37,18.5,29,1
1415,JB Mitchell III,EMU,3,37,12.3,14,0
1415,Eian Pugh,OHIO,5,37,7.4,14,0
1415,Michael Masunas,MSU,4,37,9.3,22,0
1415,Kaden Feagin,ILL,5,37,7.4,12,0
1415,Cole Speer,UGA,3,37,12.3,20,0
1415,Sam West,IU,1,37,37.0,37,0
1424,Torry Locklin,KU,2,36,18.0,31,0
1424,Donovan Ollie,CSU,4,36,9.0,22,0
1424,Mike Higgins,RUTG,5,36,7.2,14,0
1424,Christian Washington,CCU,4,36,9.0,24,0
1424,DJ Butler,HOU,4,36,9.0,27,0
1424,Walker Lyons,USC,6,36,6.0,11,0
1430,Justin Olson,CLT,2,35,17.5,25,0
1430,Kalel Mullings,MICH,6,35,5.8,12,0
1430,Mekhi Miller,MIZ,3,35,11.7,18,0
1430,Austin Terry,BOIS,2,35,17.5,28,0
1430,Cade Yacamelli,WIS,4,35,8.8,17,0
1430,Eriq Rice,SC,3,35,11.7,15,0
1430,Andrew Savaiinaea,NEV,6,35,5.8,10,0
1430,Kanen Hamlett,APP,4,35,8.8,19,2
1430,Keith Reynolds,WASH,5,35,7.0,11,0
1430,Jarvis Green,CLEM,2,35,17.5,25,1
1440,Stanley King,KENT,3,34,11.3,14,0
1440,Ethan Hall,TLSA,5,34,6.8,29,0
1440,Samuel Brown V,RUTG,1,34,34.0,34,1
1440,Amorion Walker,MICH,3,34,11.3,22,0
1440,Ben Ford,BOIS,4,34,8.5,12,0
1440,Marlon Gunn Jr.,ECU,2,34,17.0,29,0
1440,George Hart III,WKU,7,34,4.9,21,0
1440,Amin Hassan,NAVY,3,34,11.3,23,0
1440,Jordan Smart,MISS,1,34,34.0,34,0
1440,Roderick Robinson II,UGA,2,34,17.0,21,0
1440,TJ Abrams,FLA,2,34,17.0,31,0
1440,Noreel White,MISS,2,34,17.0,20,0
1440,Hunter Talley,NMSU,3,34,11.3,19,0
1440,Nitro Tuggle,UGA,3,34,11.3,16,0
1454,Izayah Cummings,LOU,3,33,11.0,19,0
1454,Isaiah Jacobs,UAB,7,33,4.7,8,0
1454,Daniel Hishaw Jr.,KU,3,33,11.0,17,0
1454,Kelan Robinson,ECU,4,33,8.3,15,0
1454,Deston Hawkins,NEV,7,33,4.7,9,0
1454,Koali Nishigaya,HAW,4,33,8.3,14,0
1454,Branson Robinson,UGA,6,33,5.5,14,0
1454,Amari Niblack,TEX,5,33,6.6,20,0
1454,Dale Martin,UL,4,33,8.3,22,0
1454,Keyshaun Pipkin,NIU,3,33,11.0,14,1
1454,Terrell Washington Jr.,IOWA,6,33,5.5,19,1
1454,Jadan Baugh,FLA,4,33,8.3,25,1
1454,TyLyric Coleman,UVA,4,33,8.3,12,0
1454,PJ Martin,USA,3,33,11.0,23,0
1454,Bryce Cain,AUB,2,33,16.5,23,0
1469,Aidan Laughery,ILL,9,32,3.6,10,0
1469,Jordan Nubin,MINN,3,32,10.7,19,0
1469,Tyrin Smith,CIN,4,32,8.0,13,0
1469,Blazen Lono-Wong,ASU,1,32,32.0,32,0
1469,Skyler Locklear,UTEP,3,32,10.7,27,1
1469,DeAngelo Irvin Jr.,UNLV,5,32,6.4,13,0
1469,Jay Haynes,CLEM,7,32,4.6,9,0
1469,Brandon Hawkins Jr.,UAB,2,32,16.0,23,1
1469,Dante Daniels,NCSU,3,32,10.7,14,1
1478,Darwin Barlow,UNC,3,31,10.3,17,0
1478,Byron Cardwell Jr.,CAL,2,31,15.5,22,0
1478,Larry Stephens III,TOL,1,31,31.0,31,0
1478,Jayden York,HOU,5,31,6.2,15,0
1478,Mudia Reuben,STAN,4,31,7.8,10,1
1478,Pearson Baldwin,JVST,2,31,15.5,16,0
1478,Brandon Engel,AFA,3,31,10.3,14,0
1478,Jackson Worley,TROY,4,31,7.8,11,1
1478,Taylor Bradshaw,GASO,1,31,31.0,31,0
1478,Drew Wagner,NU,3,31,10.3,13,0
1488,Tyler Brown,CLEM,5,30,6.0,16,0
1488,Taji Hudson,JMU,3,30,10.0,19,0
1488,Brandon Thomas,MEM,6,30,5.0,12,0
1488,Tim Conerly,UNLV,1,30,30.0,30,0
1488,Kenari Wilcher,ILL,4,30,7.5,11,0
1488,Derrick McFall,SMU,3,30,10.0,18,0
1488,Ca'Lil Valentine,ILL,5,30,6.0,15,0
1488,Donerio Davenport,LT,7,30,4.3,11,0
1496,Monte Harrison,ARK,2,29,14.5,18,0
1496,Jackson Acker,WIS,5,29,5.8,11,0
1496,Trent Battle,TCU,6,29,4.8,15,0
1496,Josh Beetham,GT,3,29,9.7,17,0
1496,Jordan McDonald,BC,5,29,5.8,19,0
1496,Zeon Chriss-Gremillion,HOU,2,29,14.5,21,0
1496,William Fowles,APP,2,29,14.5,19,0
1496,Matthew Caldwell,TROY,1,29,29.0,29,0
1496,Connor Finer,KENN,3,29,9.7,12,0
1496,Khamari Anderson,UK,5,29,5.8,14,0
1496,London Montgomery,ECU,5,29,5.8,10,0
1496,Josiah McLaurin,MD,2,29,14.5,24,1
1496,Cody Hagen,BYU,3,29,9.7,16,0
1496,Quentin Hayes,AFA,1,29,29.0,29,0
1510,Woodi Washington,OU,1,28,28.0,28,0
1510,Christian Moore,UNLV,2,28,14.0,27,0
1510,Gavin Sawchuk,OU,8,28,3.5,7,0
1510,Ryan Manning,MD,3,28,9.3,18,0
1510,Tyseer Denmark,PSU,2,28,14.0,15,1
1510,Liam Fortner,ARMY,1,28,28.0,28,0
1510,Kyan Mason,AKR,1,28,28.0,28,1
1510,Luke Hutchison,NAVY,4,28,7.0,11,0
1518,Koy Moore,WKU,2,27,13.5,20,0
1518,Christian Leary,GT,3,27,9.0,17,0
1518,Phat Watts,TULN,1,27,27.0,27,0
1518,Payton Mangrum,SC,3,27,9.0,16,0
1518,Chris Brooks Jr.,WIS,1,27,27.0,27,0
1518,Paul Billups II,UNC,4,27,6.8,10,0
1518,Beni Ngoyi,ISU,2,27,13.5,17,0
1518,Misun Kelley,CLEM,5,27,5.4,11,0
1518,Anthony Colandrea,UVA,1,27,27.0,27,0
1518,CC Ezirim,TOL,1,27,27.0,27,0
1518,Tristen Brown,VAN,3,27,9.0,11,0
1518,Tyreek Robinson,PITT,3,27,9.0,20,0
1530,Eamonn Dennis,OHIO,3,26,8.7,16,0
1530,Jam Griffin,ORST,5,26,5.2,7,0
