RK,NAME,TEAM,REC,YDS,AVG,LNG,TD
1523,Isiah Pacheco,RUTG,13,25,1.9,11,0
1523,Dee Wiggins,MIA,4,25,6.3,12,0
1523,Jayce Medlock,CONN,4,25,6.3,11,1
1523,Silas Bolden,ORST,3,25,8.3,14,0
1523,CJ Dippre,MD,3,25,8.3,10,0
1523,Peter Montini,NEV,1,25,25.0,25,0
1523,Brady Olson,MASS,1,25,25.0,25,0
1523,Jackson Sumlin,OU,4,25,6.3,11,0
1523,Kyran Griffin-Isom,TROY,2,25,12.5,20,0
1536,Jack Dunn,WISC,4,24,6.0,13,0
1536,Liam Soraghan,NIU,4,24,6.0,7,0
1536,Wyatt Liewer,NEB,4,24,6.0,7,0
1536,Makiya Tongue,ORST,1,24,24.0,24,0
1536,Torry Locklin,KU,3,24,8.0,20,1
1536,Courtney Reese,UNLV,5,24,4.8,25,0
1536,Jawhar Jordan,LOU,1,24,24.0,24,0
1536,Titus Swen,WYO,5,24,4.8,9,0
1536,Deion Hankins,UTEP,4,24,6.0,11,0
1536,Oronde Gadsden,SYR,2,24,12.0,14,0
1536,Cale Cabbiness,OKST,1,24,24.0,24,0
1536,Koali Nishigaya,HAW,3,24,8.0,13,1
1536,Maquel Haywood,NAVY,1,24,24.0,24,0
1549,Amir Rasul,MTSU,4,23,5.8,9,0
1549,Shai Werts,LOU,4,23,5.8,11,0
1549,A.J. Davis,PITT,4,23,5.8,11,0
1549,Max Wright,TA&M,3,23,7.7,8,0
1549,Skylar Loving-Black,SJSU,1,23,23.0,23,0
1549,Ikaika Ragsdale,UNT,4,23,5.8,17,0
1549,Spencer Witter,BC,5,23,4.6,10,0
1549,Jackson McDonald,FIU,3,23,7.7,10,0
1549,Shaun Grayson,UNLV,3,23,7.7,11,0
1549,Carson Banks,MSST,1,23,23.0,23,0
1549,Jamier Wright-Collins,RUTG,5,23,4.6,10,0
1560,Matt Lynch,COLO,4,22,5.5,13,0
1560,Dylan Parham,NCST,5,22,4.4,7,2
1560,Nick Lenners,KSU,3,22,7.3,10,0
1560,Spencer Curtis,ORE,1,22,22.0,22,0
1560,Hekili Keliiliki,HAW,2,22,11.0,15,0
1560,Miles Battle,MISS,3,22,7.3,18,0
1560,Shaun Peterson Jr.,FIU,3,22,7.3,9,0
1560,Ezeriah Anderson,ISU,1,22,22.0,22,0
1560,Darwin Barlow,USC,4,22,5.5,14,0
1560,Luke Benson,SYR,5,22,4.4,6,0
1560,Daimarqua Foster,TCU,1,22,22.0,22,0
1560,Kadyn Roach,ULM,4,22,5.5,9,0
1560,Josiah Miamen,IOWA,1,22,22.0,22,0
1560,Kentron Poitier,FSU,4,22,5.5,7,0
1560,Logan Loya,UCLA,2,22,11.0,18,0
1560,Payten Singletary,CIN,2,22,11.0,18,1
1560,Jaylen Wright,TENN,6,22,3.7,11,0
1560,Wesley Kommer,NEV,4,22,5.5,13,0
1560,Ay'Jaun Marshall,ARMY,1,22,22.0,22,1
1560,Jaedyn McKinstry,BGSU,3,22,7.3,13,0
1580,Aaron Hackett,KENT,5,21,4.2,11,0
1580,Trelon Smith,ARK,4,21,5.3,10,0
1580,Brock Sturges,TXST,3,21,7.0,17,0
1580,Deion Smith,COLO,5,21,4.2,10,0
1580,Javaughn Williams,KENT,2,21,10.5,15,0
1580,Miller Gibbs,APP,3,21,7.0,10,2
1580,Marcus Crowley,OSU,1,21,21.0,21,0
1580,Beau Barker,SMU,1,21,21.0,21,0
1580,Jackson Ritter,IOWA,3,21,7.0,9,0
1580,Jamar Simpson,SJSU,2,21,10.5,16,0
1580,Josh Sterzer,USU,4,21,5.3,18,0
1580,Mitchell Evans,ND,2,21,10.5,13,0
1580,Karate Brenson,BALL,2,21,10.5,12,0
1580,James Ziglor,VAN,3,21,7.0,19,0
1580,Bryce Boyer,BGSU,1,21,21.0,21,0
1595,Thad Mangum,USF,1,20,20.0,20,0
1595,N'Kosi Perry,FAU,1,20,20.0,11,0
1595,Camron Buckley,IU,3,20,6.7,9,0
1595,Benny McCray,FIU,1,20,20.0,20,0
1595,Chancellor Brewington,NEB/NAU,3,20,6.7,12,1
1595,Ronnie Walker Jr.,UVA,2,20,10.0,11,0
1595,Ross Painter,ARST,1,20,20.0,20,1
1595,Grant Misch,UVA,4,20,5.0,8,1
1595,Trey Adkins,SC,2,20,10.0,19,0
1595,Dillon Gabriel,UCF,1,20,20.0,20,1
1595,Dionte Marks,UCF,2,20,10.0,11,0
1595,Milan Tucker,APP,1,20,20.0,20,0
1595,Keyon Mozee,M-OH,2,20,10.0,13,0
1595,Khalan Griffin,RICE,1,20,20.0,20,0
1595,Dan Dishman,UTSA,2,20,10.0,13,0
1595,Ethan Hahn,MRSH,2,20,10.0,14,0
1595,Jace Taylor,UNM,2,20,10.0,17,0
1595,C.J. Jones,WKU,2,20,10.0,15,0
1613,Forest McKee,UTEP,2,19,9.5,18,0
1613,Jamyest Williams,GAST,1,19,19.0,19,0
1613,Camerun Peoples,APP,2,19,9.5,11,0
1613,Hassan Hall,LOU,2,19,9.5,12,0
1613,Bryce Williams,MINN,1,19,19.0,19,0
1613,Reed Tyler,ARST,4,19,4.8,8,0
1613,Matt Corral,MISS,1,19,19.0,19,0
1613,Emoryie Edwards,FRES,1,19,19.0,19,0
1613,Cole Cavallo,USM,5,19,3.8,9,0
1613,Frank Ladson Jr.,CLEM,4,19,4.8,11,0
1613,Patrick Garwo III,BC,3,19,6.3,13,0
1613,DeWayne McBride,UAB,3,19,6.3,7,0
1613,Chip Trayanum,ASU,4,19,4.8,13,0
1613,Sam Kenerson,GASO,2,19,9.5,17,0
1613,John David White,ARK,1,19,19.0,19,0
1613,Rolinsky Saint-Cyr,MASS,1,19,19.0,19,0
1629,Jehlani Galloway,BC,3,18,6.0,10,0
1629,Brennan Armstrong,UVA,1,18,18.0,18,0
1629,Devyn Ford,PSU,3,18,6.0,9,0
1629,Easton Dean,ISU,1,18,18.0,18,0
1629,Marquel Tinsley,MTSU,2,18,9.0,12,1
1629,Curtis Jacobs,PSU,1,18,18.0,18,0
1629,Thad Franklin Jr.,MIA,1,18,18.0,18,0
1629,Terry Lockett Jr.,MSU,3,18,6.0,8,0
1629,Brady Boyd,MINN,2,18,9.0,12,0
1629,Julian Gray,NCST,3,18,6.0,10,0
1629,Justin Robinson,UGA,2,18,9.0,12,1
1640,J.D. King,GASO,2,17,8.5,13,0
1640,TJ Sullivan,SDSU,1,17,17.0,17,0
1640,Keitha Jones Jr.,TULN,2,17,8.5,11,0
1640,Kavosiey Smoke,UK,1,17,17.0,14,0
1640,Alec Pell,COLO,1,17,17.0,17,0
1640,Jalen Berger,WISC,2,17,8.5,9,0
1640,Caleb Coombs,MRSH,1,17,17.0,17,0
1640,Chauncey Magwood,UK,1,17,17.0,17,0
1640,Jordan Houston,NCST,3,17,5.7,9,0
1640,Chase Hancock,GASO,1,17,17.0,17,1
1640,Omari Walker,ARST,1,17,17.0,17,0
1640,Jed Castles,TTU,1,17,17.0,17,0
1640,Zuberi Mobley,FAU,2,17,8.5,9,0
1640,James Burns,M-OH,1,17,17.0,17,0
1654,Cam McCormick,ORE,1,16,16.0,16,0
1654,Chaton Mobley,MTSU,4,16,4.0,11,0
1654,Carlos Sandy,ILL,4,16,4.0,9,0
1654,Chris Childers,IU,3,16,5.3,8,0
1654,Wayne Dennis Jr.,NU,2,16,8.0,18,0
1654,Dylan Deveney,GT,4,16,4.0,7,0
1654,Jax Dineen,KSU,4,16,4.0,9,0
1654,Thaiu Jones-Bell,ALA,2,16,8.0,8,0
1654,Brandon Campbell,USC,1,16,16.0,16,0
1654,Tayvon Ruley,TEM,4,16,4.0,9,0
1654,John Jackson,USC,3,16,5.3,7,0
1654,Sam Brown Jr.,WVU,2,16,8.0,16,0
1654,Nate Noel,APP,8,16,2.0,8,0
1654,Jeremiah Ballard,UTEP,1,16,16.0,16,0
1654,Anthony Tyus III,NU,3,16,5.3,12,0
1669,Trey Smith,WYO,1,15,15.0,15,0
1669,Joshua Mack,LIB,4,15,3.8,7,0
1669,OrTre' Smith,SC,1,15,15.0,15,0
1669,Nick Ast,UTEP,2,15,7.5,9,0
1669,Raymond Niro III,NU,3,15,5.0,8,0
1669,Will Levis,UK,1,15,15.0,15,0
1669,Carlinos Acie,NAVY,3,15,5.0,8,0
1669,Isaac Ruoss,NAVY,2,15,7.5,16,0
1669,Genson Hooper Price,NU,2,15,7.5,8,0
1669,Payton Thorne,MSU,1,15,15.0,15,0
1669,Jay Ducker,NIU,1,15,15.0,15,0
1669,Ethan Wright,CIN,2,15,7.5,10,0
1669,Jordan Wilmore,UTAH/FRES,2,15,7.5,10,0
1669,Reikan Donaldson,ARMY,2,15,7.5,10,0
1669,Troy Stellato,CLEM,2,15,7.5,12,0
1669,Christopher Johnson,CONN,1,15,15.0,15,0
1669,Skyler Bell,WISC,1,15,15.0,15,0
1669,Willie Shaw III,TOL,1,15,15.0,15,0
1669,Jaylen Jones,VT,1,15,15.0,15,0
1669,Ben Sinnott,KSU,2,15,7.5,11,0
1669,Andrew Sowinski,PUR,2,15,7.5,8,0
1669,Darius De Los Reyes,SDSU,1,15,15.0,15,0
1669,Hal Presley,BAY,1,15,15.0,15,0
1692,Chabastin Taylor,KSU,1,14,14.0,14,0
1692,B.J. Daniels,UTSA,2,14,7.0,16,0
1692,Jerome Jackson,LIB,4,14,3.5,5,2
1692,Braden Galloway,CLEM,4,14,3.5,6,0
1692,Deshaun Fenwick,ORST,4,14,3.5,10,0
1692,Henry Teeter,TTU,2,14,7.0,7,0
1692,Cameron Fleming,MEM,1,14,14.0,14,0
1692,Sam Wiglusz,OSU,2,14,7.0,9,0
1692,Trey Potts,MINN,2,14,7.0,12,0
1692,Fabian McCray,NIU,2,14,7.0,9,0
1692,Javion Posey,FAU,4,14,3.5,7,0
1692,LJ Johnson Jr.,TA&M,1,14,14.0,14,0
1692,Stephen Martin,UCF,1,14,14.0,14,0
1692,Nate Boerkircher,NEB,2,14,7.0,7,0
1692,Ethan Payne,MRSH,4,14,3.5,6,0
1692,Jaylon Griffin,UCF,1,14,14.0,14,0
1708,Malik Willis,LIB,1,13,13.0,13,0
1708,Tommy Zozus,FIU,1,13,13.0,13,0
1708,Kylan Watkins,MEM,4,13,3.3,5,0
1708,Kyle Dobbins,TEM,3,13,4.3,9,0
1708,Baylor Romney,BYU,1,13,13.0,13,0
1708,Wyatt Rector,FSU,2,13,6.5,11,1
1708,Brendan Suckley,RICE,2,13,6.5,9,0
1708,Jaren Hall,BYU,2,13,6.5,9,0
1708,Michael Roberts,ARMY,2,13,6.5,8,0
1708,Micah Hilts,TXST,3,13,4.3,12,0
1708,Lukas Ungar,STAN,2,13,6.5,8,0
1708,Tyler Savage,ECU,1,13,13.0,13,0
1708,Daniel Carter,PITT,2,13,6.5,11,1
1708,Tyler Eiguren,BSU,1,13,13.0,13,0
1708,Sevion Morrison,NEB,3,13,4.3,14,0
1708,Clayton Barbour,OKST,1,13,13.0,13,0
1708,Dalton King,AFA,1,13,13.0,13,1
1725,Todd Centeio,CSU,1,12,12.0,12,0
1725,Master Teague,OSU,2,12,6.0,7,0
1725,Gunnar Henderson,TCU,2,12,6.0,7,0
1725,Cade Barnard,ARMY,1,12,12.0,12,0
1725,Tucker Gregg,GAST,2,12,6.0,10,0
1725,Marcus Major Jr.,OU,1,12,12.0,12,0
1725,Joe Ervin,KSU,1,12,12.0,12,0
1725,Elijah Mojarro,CAL,3,12,4.0,7,0
1725,Dino Tomlin,MD,2,12,6.0,12,0
1725,David Clayton,ARST,1,12,12.0,12,0
1725,Rico Powers Jr.,SC,2,12,6.0,10,0
1725,Jalen Coit,NCST,1,12,12.0,12,0
1725,Money Parks,UTAH,1,12,12.0,12,1
1725,Andrew Mason,RICE,1,12,12.0,12,0
1725,Darius Lewis,GASO,2,12,6.0,7,0
1725,Case Hatch,ASU,2,12,6.0,9,0
1725,Chad Alexander,UNM,6,12,2.0,14,0
1725,Tyler Roberts,CCU,2,12,6.0,11,0
1725,Colby McDonald,MD,4,12,3.0,6,0
1725,Maximilian Mang,SYR,1,12,12.0,12,0
1725,Jonathon Brooks,TEX,1,12,12.0,12,0
1725,Blackmon Huckabee Jr.,CLEM/FUR,1,12,12.0,12,0
1725,Reggie Love III,ILL,2,12,6.0,7,0
1725,Bryce Bohanon,TULN,1,12,12.0,12,0
1748,Jordan Brown,FRES,2,11,5.5,7,0
1748,Jaxson Kincaide,WMU,3,11,3.7,11,0
1748,LD Brown,OKST,5,11,2.2,7,0
1748,Quardraiz Wadley,UTEP,1,11,11.0,11,0
1748,DJ Johnson,ORE,1,11,11.0,11,0
1748,Jake Zilinskas,PITT,1,11,11.0,11,0
1748,Houston Heimuli,STAN,1,11,11.0,11,0
1748,Cooper Lutz,SYR,4,11,2.8,6,0
1748,Dominick Blaylock,UGA,2,11,5.5,10,0
1748,Kelvin Dean,FAU,1,11,11.0,11,0
1748,Simon Gonzalez,SMU,1,11,11.0,11,0
1748,Harlan Dixon,LT,3,11,3.7,5,0
1748,Marcellus Moore,PUR,1,11,11.0,11,0
1748,Casey Filkins,STAN,3,11,3.7,6,0
1748,Stephen Gosnell,UNC,2,11,5.5,8,0
1748,Jermaine Terry II,CAL,1,11,11.0,11,0
1748,Josh Williams,LSU,5,11,2.2,17,0
1748,Derik LeCaptain,MINN,1,11,11.0,11,0
1748,Jon-Luke Peaker,ODU,2,11,5.5,11,0
1748,Brandon Hayes,USM,1,11,11.0,11,0
1748,Malik Cooper,TEM,2,11,5.5,8,0
1748,DJ Smith,EMU,1,11,11.0,11,0
1770,Terry Wilson,UNM,2,10,5.0,5,0
1770,Logan Carter,OKST,3,10,3.3,6,0
1770,Dexter Carter Jr.,GASO,1,10,10.0,10,0
1770,Parker Eichenberger,HOU,1,10,10.0,10,0
1770,Chris Elmore,SYR,1,10,10.0,10,0
1770,Reagan Roberson,NEV,2,10,5.0,5,0
1770,Joel Honigford,MICH,1,10,10.0,10,0
1770,Jakyle Holmes,ULM,2,10,5.0,8,0
1770,Malcolm Davidson,FAU,2,10,5.0,5,0
1770,Kamuela Borden,HAW,1,10,10.0,10,0
1770,Dequan Finn,TOL,0,10,0.0,10,0
1770,Jakeen Harris,NCST,1,10,10.0,10,0
1770,Len'Neth Whitehead,TENN,1,10,10.0,10,0
1770,Kevin Bauman,ND,1,10,10.0,10,0
1770,Tae Tae Crumes,UK,1,10,10.0,10,0
1770,Corey Kiner,LSU,2,10,5.0,6,0
1770,Pailate Makakona,USU,1,10,10.0,10,0
1770,Dalton Stroman,APP,1,10,10.0,10,0
1770,Jalen White,GASO,1,10,10.0,10,0
1770,Brandon Epton Jr.,SMU,1,10,10.0,10,0
1770,Zhighlil McMillan,UNT,1,10,10.0,10,0
1770,Weston Wolff,MD,1,10,10.0,10,0
1770,Donny Marcus,BALL,3,10,3.3,6,0
1770,Rafael McCoy,ODU,1,10,10.0,10,0
1794,Malik Cunningham,LOU,1,9,9.0,9,0
1794,Clay Markoff,ARIZ/WSU,1,9,9.0,9,0
1794,Michael Bollinger,LIB,1,9,9.0,9,0
1794,Monte Pottebaum,IOWA,4,9,2.3,4,0
1794,Christian Malloy,CCU,2,9,4.5,10,0
1794,Nigel Fitzgerald,ODU,1,9,9.0,9,0
1794,Aaron Moore,ODU,1,9,9.0,9,0
1794,Lorenzo Lingard,FLA,1,9,9.0,9,0
1794,Geor'Quarius Spivey,TCU,3,9,3.0,7,0
1794,Javien Cuff,BUFF,1,9,9.0,9,0
1794,Elijah Downing,LOU,1,9,9.0,9,0
1794,Kamareon Williams,FIU,2,9,4.5,6,1
1794,John Copenhaver,UNC,2,9,4.5,7,1
1794,Taji Johnson,BC,1,9,9.0,9,0
1794,Marvin Scott III,NEB,1,9,9.0,9,0
1794,Tristan Golightly,KU,1,9,9.0,9,0
1794,Matt Sykes,UCLA,1,9,9.0,9,0
1794,Joe Royer,OSU,1,9,9.0,9,0
1794,Cameron Hite,WAKE,1,9,9.0,9,0
1794,Justin Ball,VAN,1,9,9.0,9,0
1794,Justin Johnson Jr.,WVU,2,9,4.5,7,0
1794,Alex Maxwell,PUR,1,9,9.0,9,0
1794,Tanner Arkin,CSU,1,9,9.0,9,0
1794,Jahmal Edrine,FAU,1,9,9.0,9,0
1794,Jackson Canaan,SJSU,2,9,4.5,6,0
1794,Justin Rodriguez,UTSA,1,9,9.0,9,0
1820,Darien Rencher,CLEM,2,8,4.0,12,0
1820,Desmond Ridder,CIN,2,8,4.0,5,1
1820,Dom Shoffner,CLT,1,8,8.0,8,0
1820,Grant Frerking,TENN,2,8,4.0,5,0
1820,Jakari Norwood,ILL,4,8,2.0,7,0
1820,Jarveon Howard,SYR,1,8,8.0,8,0
1820,Juma Otoviano,RICE,2,8,4.0,5,0
1820,Isaiah Phillips,ULM,2,8,4.0,4,0
1820,Sage Ennis,CLEM,1,8,8.0,8,0
1820,Duane Martin,LOU,1,8,8.0,8,0
1820,Ian Stewart,MSU,1,8,8.0,8,0
1820,Evan Pryor,OSU,2,8,4.0,10,0
1820,Christian Dremel,RUTG,2,8,4.0,4,0
1820,Seth Henigan,MEM,1,8,8.0,8,0
1820,Dez Williams,WAKE,1,8,8.0,8,0
1820,Reggie Brown,TULN,1,8,8.0,8,0
1820,Malik Johnson,KU,1,8,8.0,8,0
1820,Bryson Moss,EMU,2,8,4.0,5,0
1820,Austin Evans,FAU,1,8,8.0,8,0
1820,DJ Johnson,CCU,1,8,8.0,8,0
1820,Preston Fox,WVU,1,8,8.0,8,0
1820,Robbie Ouzts,ALA,1,8,8.0,8,0
1820,Carsten Groos,OU,1,8,8.0,8,0
1843,Jawon Hamilton,JMU/EMU,1,7,7.0,7,0
1843,Luke Price,CLEM,1,7,7.0,7,0
1843,Daetrich Harrington,APP,3,7,2.3,5,0
1843,Lyn-J Dixon,CLEM,2,7,3.5,14,1
1843,Jackson Lanam,TXST,2,7,3.5,5,0
1843,Sheldon Jones,UTSA,1,7,7.0,7,0
1843,Jonathan Hess,MISS,2,7,3.5,7,0
1843,Jack Cravaack,PUR,1,7,7.0,7,0
1843,A.J. Abbott,WISC,1,7,7.0,7,0
1843,Bryan Hudson,LOU,0,7,0.0,7,0
1843,Khyheem Waleed,ARST,1,7,7.0,7,0
1843,Kyle Bilodeau,PUR,2,7,3.5,5,0
1843,DeCarlos Brooks,CAL,1,7,7.0,7,0
1843,Devin Price,TA&M,1,7,7.0,7,0
1843,Cristian Dixon,MICH,1,7,7.0,7,0
1843,Jordan Mosley,NU,1,7,7.0,7,0
1843,Kahlil Brantley,MIA,1,7,7.0,7,0
1843,Kai Money,TEX,1,7,7.0,7,0
1843,Hunter Salmon,TENN,3,7,2.3,4,0
1843,Spencer Shrader,USF,1,7,7.0,7,0
1843,DeAndre Hughes,AFA,3,7,2.3,8,0
1843,James Della Pesca,TEM,2,7,3.5,6,0
1843,Trey Blair,TEM,3,7,2.3,5,0
1843,Blake Wells,UNM,1,7,7.0,7,0
1843,Brye Lighon,UNLV,1,7,7.0,7,0
1843,Isaiah Davis,UTSA,1,7,7.0,7,0
1843,Ryan King,GT,1,7,7.0,7,0
1843,Jacob Kraft,BC,1,7,7.0,7,0
1843,Kellan Autenrieth,GAST,1,7,7.0,7,0
1843,Chandler Morris,TCU,1,7,7.0,7,0
1843,Monaray Baldwin,BAY,1,7,7.0,7,0
1843,Lawrence Dixon,NMSU,1,7,7.0,7,0
1843,Ke'Andre Collins,CMU,1,7,7.0,7,0
1843,Jack DeJarld,M-OH,1,7,7.0,7,0
1877,Abdul Adams,SYR,3,6,2.0,11,0
1877,Mike Epstein,ILL,2,6,3.0,4,0
1877,DK Billingsley,TROY,2,6,3.0,11,0
1877,Alec Sinkfield,BC,1,6,6.0,6,0
1877,Jordan Ferguson,MTSU,1,6,6.0,6,0
1877,Carter Selzer,MICH,1,6,6.0,6,0
1877,Maurice Burkley,LOU,1,6,6.0,6,0
1877,Thomas Yassmin,UTAH,1,6,6.0,6,0
1877,Jackson Marcotte,WYO,1,6,6.0,6,0
1877,Rome Weber,WYO,1,6,6.0,6,0
1877,Spencer Sanders,OKST,1,6,6.0,6,0
1877,Allen Dailey Jr.,USA,1,6,6.0,6,0
1877,Tyre Shelton,M-OH,2,6,3.0,5,0
1877,Kenny Brewer III,CMU,1,6,6.0,6,0
1877,Isaac Guerendo,WISC,2,6,3.0,6,0
1877,John Vardzel,PITT,1,6,6.0,6,0
1877,Joachim Bangda,KENT,1,6,6.0,6,0
1877,Hayden Junker,KENT,1,6,6.0,6,1
1877,A.J. Phillips,USA,1,6,6.0,6,0
1877,Zaylin Wood,MTSU,1,6,6.0,6,1
1877,Ira Armstead II,UVA,2,6,3.0,6,0
1877,Chris Scott,CIN,1,6,6.0,6,0
1877,Ryan Lezon,BALL,1,6,6.0,6,0
1877,Isaiah Brevard,ORE,1,6,6.0,6,0
1877,Hampton Earle,CLEM,1,6,6.0,6,0
1877,Shawn Naim,AKR,2,6,3.0,3,0
1877,Jaylen Thomas,CSU,1,6,6.0,6,0
1877,Harrison Waylee,NIU,1,6,6.0,6,0
1877,Gabe Ervin Jr.,NEB,2,6,3.0,3,0
1877,Tyler Guyton,TCU,1,6,6.0,6,1
1877,Will Pauling,CIN,1,6,6.0,6,0
1877,Lewis Bond,BC,1,6,6.0,6,0
1877,RJ Garcia II,KSU,1,6,6.0,6,0
1877,DJ Thomas-Jones,MISS,1,6,6.0,6,0
1877,Will Taylor,CLEM,2,6,3.0,5,0
1877,Ja'Quez Cross,PUR,1,6,6.0,6,0
1877,Ron Vann Jr.,NMSU,1,6,6.0,6,0
1914,Micah Wilson,MIZ,1,5,5.0,5,0
1914,Loic Ngassam Nya,WAKE,1,5,5.0,5,0
1914,Tyler Sweet,MTSU,1,5,5.0,5,0
1914,Shane Creamer,HOU,1,5,5.0,5,0
1914,Chase Cunningham,MTSU,1,5,5.0,5,0
1914,Ben Redding,SMU,1,5,5.0,5,0
1914,Randal Copeland,USF,1,5,5.0,5,0
1914,Greg Bell,SDSU,4,5,1.3,7,0
1914,Destin Coates,GAST,3,5,1.7,6,0
1914,Ethan Fischler,SYR,1,5,5.0,5,0
1914,Jahquan Bloomfield,ULM,1,5,5.0,5,0
1914,Tevin Jeannis,ORE,1,5,5.0,5,0
1914,Trenton Gillison,MSU,1,5,5.0,5,0
1914,Carter Wheat,BYU,1,5,5.0,5,0
1914,Kendall Milton,UGA,2,5,2.5,4,0
1914,Quinton Cooley,WAKE,1,5,5.0,5,0
1914,Logan Kyle,VAN,1,5,5.0,5,0
1914,Will Nixon,NEB,1,5,5.0,5,0
1914,Alex Adams,LSU,1,5,5.0,5,0
1914,Jimmy Holiday,TENN,1,5,5.0,5,0
1914,Armoni Goodwin,LSU,2,5,2.5,3,0
1914,Mark Redman,WASH,1,5,5.0,5,0
1914,Jaquez Yant,NEB,1,5,5.0,5,0
1914,Jeremiah Batiste,M-OH,1,5,5.0,5,0
1914,Gervarrius Owens,HOU,1,5,5.0,5,0
1914,Bryce Stephens,ARK,3,5,1.7,6,0
1914,Connor O'Toole,UTAH,1,5,5.0,5,0
1914,Sahmir Hagans,DUKE,1,5,5.0,5,0
1914,Gerick Robinson,CSU,1,5,5.0,5,0
1914,Xavier Coleman,BC,2,5,2.5,7,0
1914,Zamar Wise,MASS,2,5,2.5,3,0
1914,Brodie King,MSST,2,5,2.5,5,0
1914,Preston Daniel,FSU,1,5,5.0,5,0
1914,Jacob Delso,EMU,1,5,5.0,5,0
1914,Jared Brown,CCU,1,5,5.0,5,1
1914,Andison Coby,TENN,1,5,5.0,5,0
1914,Jake Tafelski,CMU,1,5,5.0,5,0
1951,Javon Conner,OHIO/SELA,1,4,4.0,4,0
1951,Jack Coco,GT,1,4,4.0,4,0
1951,Robert Burns,CONN,1,4,4.0,4,0
1951,Donavon Grier,GAST,3,4,1.3,3,0
1951,Isaac Martin,LOU,1,4,4.0,4,0
1951,Chance Bell,SDSU,1,4,4.0,4,0
1951,Brendan Smith,BC,1,4,4.0,4,0
1951,Drew Swinney,CLEM,1,4,4.0,4,0
1951,Pat McSweeney,CCU,1,4,4.0,4,0
1951,Adam Beale,TOL,1,4,4.0,4,0
1951,Saan Lewis,UK,2,4,2.0,4,0
1951,Jamal Bell,UL,1,4,4.0,4,0
1951,Praise Okorie,LT,1,4,4.0,4,0
1951,Chris Street,CAL,1,4,4.0,4,0
1951,Collin Sullivan,PUR,1,4,4.0,4,0
1951,Kejon Owens,FIU,1,4,4.0,4,0
1951,Jayden Ballard,OSU,1,4,4.0,4,0
1951,Kyron Hudson,USC,2,4,2.0,5,0
1951,Tommy Spencer,ORST,1,4,4.0,4,0
1951,Artez Hooker,FIU,1,4,4.0,4,0
1951,Carson Walters,NEV,2,4,2.0,7,0
1951,John Dunmore,ORST,1,4,4.0,4,0
1951,Dean Tate,BALL,1,4,4.0,4,0
1951,Christian Leary,ALA,2,4,2.0,11,1
1951,Jakolbe Baldwin,NCST,1,4,4.0,4,0
1951,Donald Chaney,MIA,1,4,4.0,4,0
1951,Billy Dozier,NIU,2,4,2.0,7,0
1951,Nick Mosley,BGSU,1,4,4.0,4,0
1951,Lamy Constant,TOL,1,4,4.0,4,0
1980,Braxton Burmeister,VT,1,3,3.0,3,1
1980,Tavion Thomas,UTAH,2,3,1.5,7,0
1980,Sam Hartman,WAKE,1,3,3.0,3,0
1980,Davis Brin,TLSA,1,3,3.0,3,0
1980,Scott Matlock,BSU,1,3,3.0,3,1
1980,Michel Dukes,CLEM,1,3,3.0,3,0
1980,Jaylen Ellis,BAY,1,3,3.0,3,0
1980,Mike Drennen II,UK,2,3,1.5,8,0
1980,Konner Fox,KSU,1,3,3.0,3,0
1980,Jacob Freeman,GAST,1,3,3.0,3,0
1980,Trai Jones,SC,1,3,3.0,3,1
1980,Christian Fitzpatrick,MSU,2,3,1.5,2,0
1980,Tamatoa Mokiao-Atimalala,HAW,2,3,1.5,7,0
1980,Byron Cardwell Jr.,ORE,4,3,0.8,6,0
1980,Thomas Gordon,NU,2,3,1.5,4,0
1980,Danny Hughes,MICH,1,3,3.0,3,0
1980,Jaden Nixon,OKST,1,3,3.0,3,0
1980,Michael Redding III,MIA,1,3,3.0,3,0
1980,Jayle Stacks,COLO,1,3,3.0,3,0
1980,George Hart III,ASU,1,3,3.0,3,0
1980,Ayo Adeyi,UNT,1,3,3.0,3,0
2001,Noah Davis,CIN,1,2,2.0,2,1
2001,Caleb Spurlin,APP,2,2,1.0,1,2
2001,Armani Rogers,OHIO,2,2,1.0,3,0
2001,Max Cooper,IOWA,1,2,2.0,2,0
2001,Braydon Johnson,OKST,2,2,1.0,3,0
2001,Jakairi Moses,WKU,1,2,2.0,2,0
2001,Dillon Doyle,BAY,1,2,2.0,2,1
2001,Velton Gardner,KU,1,2,2.0,2,0
2001,Peny Boone,MD,3,2,0.7,2,0
2001,Kentrel Bullock,MISS,1,2,2.0,2,0
2001,Griffin Little,BGSU,1,2,2.0,2,0
2001,Jay Rudolph,SDSU,1,2,2.0,2,1
2001,Trevor Reid,LOU,0,2,0.0,2,0
2001,Winston Eubanks,PSU,1,2,2.0,2,0
2015,Davion Johnson,M-OH,4,1,0.3,2,0
2015,Hunter Bergeron,UL,1,1,1.0,1,1
2015,Jack Colletto,ORST,1,1,1.0,1,1
2015,David Afari,M-OH,1,1,1.0,1,0
2015,Loronzo Thompson,UNT,1,1,1.0,1,0
2015,Eric Marsh,NMSU,1,1,1.0,1,1
2015,Charlie Norman,ULM,1,1,1.0,1,0
2015,Joshua Robinson,GT,1,1,1.0,1,0
2015,De'Javion Stepney,CMU,1,1,1.0,1,0
2015,Terrence Williams,UL,1,1,1.0,1,0
2015,Daniel Jones,NAVY,1,1,1.0,1,0
2015,Roman Hemby,MD,1,1,1.0,1,0
